date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Apr 25,home,Surry,W,21-11,21,11,10,win,20230425_g9hw,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,jackstevens27ib,Jack Stevens
Apr 23,home,Southwest Virginia,W,11-0,11,0,11,win,20230423_e7wg,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,jackstevens27ib,Jack Stevens
Apr 23,home,Southwest Virginia,W,14-1,14,1,13,win,20230423_2i4i,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,jackstevens27ib,Jack Stevens
Apr 20,home,Erskine JV,W,17-7,17,7,10,win,20230420_o8ei,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,jackstevens27ib,Jack Stevens
Apr 18,home,Caldwell Tech,L,19-15,19,15,4,win,20230418_s0xf,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,jackstevens27ib,Jack Stevens
Apr 16,home,Guilford Tech,W,7-2,7,2,5,win,20230416_6ckz,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,jackstevens27ib,Jack Stevens
Apr 16,home,Guilford Tech,W,9-4,9,4,5,win,20230416_l2t4,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,jackstevens27ib,Jack Stevens
Apr 12,home,USC Sumter,L,9-3,9,3,6,win,20230412_7ffa,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,jackstevens27ib,Jack Stevens
Apr 12,home,USC Sumter,L,11-5,11,5,6,win,20230412_l4r6,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,jackstevens27ib,Jack Stevens
Apr 6,home,Patrick & Henry,W,1-0,1,0,1,win,20230406_59r3,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,jackstevens27ib,Jack Stevens
Apr 6,home,Patrick & Henry,W,7-3,7,3,4,win,20230406_rug7,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,jackstevens27ib,Jack Stevens
Apr 5,home,Surry,W,10-9,10,9,1,win,20230405_e49r,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,jackstevens27ib,Jack Stevens
Apr 2,home,Wake Tech,W,10-7,10,7,3,win,20230402_8gih,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,jackstevens27ib,Jack Stevens
Apr 1,home,Wake Tech,W,15-9,15,9,6,win,20230401_pafc,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,jackstevens27ib,Jack Stevens
Apr 1,home,Wake Tech,W,17-11,17,11,6,win,20230401_65fl,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,jackstevens27ib,Jack Stevens
Mar 29,home,Lenoir-Rhyne JV,L,15-6,15,6,9,win,20230329_byzr,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,jackstevens27ib,Jack Stevens
Mar 26,home,Cleveland,W,5-1,5,1,4,win,20230326_os1n,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,jackstevens27ib,Jack Stevens
Mar 26,home,Cleveland,L,5-4,5,4,1,win,20230326_ya77,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,jackstevens27ib,Jack Stevens
Mar 24,home,Cleveland,W,9-3,9,3,6,win,20230324_d0xe,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,jackstevens27ib,Jack Stevens
Mar 23,home,USC Sumter,L,8-5,8,5,3,win,20230323_3dln,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,jackstevens27ib,Jack Stevens
Mar 18,home,Southwest Virginia,W,8-0,8,0,8,win,20230318_tlq5,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,jackstevens27ib,Jack Stevens
Mar 18,home,Southwest Virginia,W,9-7,9,7,2,win,20230318_aumc,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div2,Catawba Valley,catawbavalleycommunitycollege,jackstevens27ib,Jack Stevens
