date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 18,home,North Arkansas,W,8-2,8,2,6.0,win,,,,,,,,,,,,,,2017,2016-17,div2,MCC-Longview,mcclongview,domonicneal881w,Domonic Neal
Feb 18,home,North Arkansas,W,6-2,6,2,4.0,win,,,,,,,,,,,,,,2017,2016-17,div2,MCC-Longview,mcclongview,domonicneal881w,Domonic Neal
Feb 19,home,North Arkansas,W,6-2,6,2,4.0,win,,,,,,,,,,,,,,2017,2016-17,div2,MCC-Longview,mcclongview,domonicneal881w,Domonic Neal
Feb 19,home,North Arkansas,W,9-3,9,3,6.0,win,,,,,,,,,,,,,,2017,2016-17,div2,MCC-Longview,mcclongview,domonicneal881w,Domonic Neal
Feb 25,home,Northern Oklahoma Enid,L,5-0,5,0,5.0,win,,,,,,,,,,,,,,2017,2016-17,div2,MCC-Longview,mcclongview,domonicneal881w,Domonic Neal
Feb 25,home,Northern Oklahoma Enid,L,5-4,5,4,1.0,win,,,,,,,,,,,,,,2017,2016-17,div2,MCC-Longview,mcclongview,domonicneal881w,Domonic Neal
Feb 26,home,Northern Oklahoma Enid,W,12-10,12,10,2.0,win,,,,,,,,,,,,,,2017,2016-17,div2,MCC-Longview,mcclongview,domonicneal881w,Domonic Neal
Mar 2,home,Northeastern Oklahoma A&M,L,9-2,9,2,7.0,win,,,,,,,,,,,,,,2017,2016-17,div2,MCC-Longview,mcclongview,domonicneal881w,Domonic Neal
Mar 2,home,Northeastern Oklahoma A&M,L,6-3,6,3,3.0,win,,,,,,,,,,,,,,2017,2016-17,div2,MCC-Longview,mcclongview,domonicneal881w,Domonic Neal
Mar 3,home,Baker JV,W,4-2,4,2,2.0,win,20170303_mee8,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,div2,MCC-Longview,mcclongview,domonicneal881w,Domonic Neal
Mar 5,home,MCC-Maple Woods,L,9-6,9,6,3.0,win,,,,,,,,,,,,,,2017,2016-17,div2,MCC-Longview,mcclongview,domonicneal881w,Domonic Neal
