date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Apr 9,home,Central Arizona,L,7-5,7,5,2,win,20240409_oql4,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Pima,pimacommunitycollege,domfelixjzs4,Dom Felix
Apr 2,home,Phoenix,W,9-0,9,0,9,win,20240402_t99s,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Pima,pimacommunitycollege,domfelixjzs4,Dom Felix
Apr 2,home,Phoenix,W,4-1,4,1,3,win,20240402_w4vb,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Pima,pimacommunitycollege,domfelixjzs4,Dom Felix
Mar 30,home,Scottsdale,L,8-6,8,6,2,win,20240330_oi45,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Pima,pimacommunitycollege,domfelixjzs4,Dom Felix
Mar 23,home,GateWay (AZ),W,16-8,16,8,8,win,20240323_0d5i,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Pima,pimacommunitycollege,domfelixjzs4,Dom Felix
Mar 19,home,Glendale,W,5-1,5,1,4,win,20240319_3sna,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Pima,pimacommunitycollege,domfelixjzs4,Dom Felix
Mar 18,home,Langley Blaze,W,8-2,8,2,6,win,20240318_n6py,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Pima,pimacommunitycollege,domfelixjzs4,Dom Felix
Mar 16,home,Central Arizona,L,4-0,4,0,4,win,20240316_foby,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Pima,pimacommunitycollege,domfelixjzs4,Dom Felix
Mar 12,home,Eastern Arizona,W,12-8,12,8,4,win,20240312_vmst,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Pima,pimacommunitycollege,domfelixjzs4,Dom Felix
Mar 12,home,Eastern Arizona,W,12-8,12,8,4,win,20240312_aeo4,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Pima,pimacommunitycollege,domfelixjzs4,Dom Felix
Mar 9,home,Mesa,W,7-2,7,2,5,win,20240309_010b,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Pima,pimacommunitycollege,domfelixjzs4,Dom Felix
Mar 9,home,Mesa,W,10-0,10,0,10,win,20240309_qx0d,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Pima,pimacommunitycollege,domfelixjzs4,Dom Felix
Mar 5,home,Paradise Valley,L,5-4,5,4,1,win,20240305_hu6l,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Pima,pimacommunitycollege,domfelixjzs4,Dom Felix
Mar 5,home,Paradise Valley,W,5-1,5,1,4,win,20240305_64lh,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Pima,pimacommunitycollege,domfelixjzs4,Dom Felix
Mar 2,home,South Mountain,W,15-5,15,5,10,win,20240302_xmyd,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Pima,pimacommunitycollege,domfelixjzs4,Dom Felix
Mar 2,home,South Mountain,W,8-7,8,7,1,win,20240302_ylcg,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Pima,pimacommunitycollege,domfelixjzs4,Dom Felix
Feb 27,home,Arizona Western,W,9-1,9,1,8,win,20240227_r9zc,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Pima,pimacommunitycollege,domfelixjzs4,Dom Felix
Feb 27,home,Arizona Western,L,4-3,4,3,1,win,20240227_3saq,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Pima,pimacommunitycollege,domfelixjzs4,Dom Felix
Feb 24,home,Cochise,L,11-6,11,6,5,win,20240224_i4gb,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Pima,pimacommunitycollege,domfelixjzs4,Dom Felix
Feb 20,home,Arizona Christian University,W,7-2,7,2,5,win,20240220_yfhl,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Pima,pimacommunitycollege,domfelixjzs4,Dom Felix
Feb 20,home,Arizona Christian University,W,3-1,3,1,2,win,20240220_y5ht,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Pima,pimacommunitycollege,domfelixjzs4,Dom Felix
Feb 13,home,California Miramar University,W,10-0,10,0,10,win,20240213_0jas,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Pima,pimacommunitycollege,domfelixjzs4,Dom Felix
Feb 9,home,Luna,W,11-1,11,1,10,win,20240209_bjc9,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Pima,pimacommunitycollege,domfelixjzs4,Dom Felix
Feb 3,home,Trinidad State,W,6-2,6,2,4,win,20240203_683j,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Pima,pimacommunitycollege,domfelixjzs4,Dom Felix
Jan 27,home,Paradise Valley,L,9-4,9,4,5,win,20240127_widw,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Pima,pimacommunitycollege,domfelixjzs4,Dom Felix
Jan 26,home,Paradise Valley,W,6-0,6,0,6,win,20240126_nbav,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Pima,pimacommunitycollege,domfelixjzs4,Dom Felix
