date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 23  #,home,University of Mobile,,,,,10.0,win,,,,,,,,,,,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Jan 29,home,Central Alabama,L,4-3,4,3,1.0,win,,,,,,,,,,,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Jan 30,home,Central Alabama,L,6-4,6,4,2.0,win,,,,,,,,,,,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Feb 5,home,Marion Military,L,10-2,10,2,8.0,win,,,,,,,,,,,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Feb 5,home,Marion Military,L,9-8,9,8,1.0,win,20210205_2mam,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Feb 7,home,Nunez,W,11-5,11,5,6.0,win,20210207_iwzw,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Feb 7,home,Nunez,W,11-1,11,1,10.0,win,20210207_wn9a,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Feb 12,home,Marion Military,,,,,10.0,win,,,,,,,,,,,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Feb 12,home,Marion Military,,,,,10.0,win,,,,,,,,,,,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Feb 23,home,Northwest Florida State,L,7-5,7,5,2.0,win,20210223_cx8y,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Feb 26,home,Calhoun,W,3-2,3,2,1.0,win,20210226_jrfq,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Feb 26,home,Pensacola State,W,5-2,5,2,3.0,win,20210226_tpwk,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Feb 27,home,Wallace State,W,5-4,5,4,1.0,win,20210227_wnoc,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Feb 27,home,Wallace State,,,,,1.0,win,,,,,,,,,,,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Mar 4,home,Coastal Alabama - Brewton,W,3-0,3,0,3.0,win,20210304_8gfz,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Mar 4,home,Coastal Alabama - Brewton,W,9-1,9,1,8.0,win,20210304_x61o,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Mar 6,home,Coastal Alabama - Brewton,L,4-2,4,2,2.0,win,20210306_1giu,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Mar 6,home,Coastal Alabama - Brewton,L,4-2,4,2,2.0,win,20210306_veh2,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Mar 11,home,Coastal Alabama - Monroeville,W,3-1,3,1,2.0,win,20210311_s1sq,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Mar 11,home,Coastal Alabama - Monroeville,L,3-1,3,1,2.0,win,20210311_er0s,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Mar 13,home,Coastal Alabama - Monroeville,L,5-1,5,1,4.0,win,20210313_sy3e,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Mar 13,home,Coastal Alabama - Monroeville,W,12-9,12,9,3.0,win,20210313_kd5v,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Mar 19,home,Wallace-Selma,W,7-1,7,1,6.0,win,20210319_v1hl,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Mar 19,home,Wallace-Selma,W,15-2,15,2,13.0,win,20210319_7tip,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Mar 20,home,Wallace-Selma,W,11-1,11,1,10.0,win,20210320_q43r,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Mar 20,home,Wallace-Selma,W,9-3,9,3,6.0,win,20210320_ghxq,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Mar 25,home,Wallace-Dothan,L,12-7,12,7,5.0,win,20210325_fimj,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Mar 25,home,Wallace-Dothan,L,8-3,8,3,5.0,win,20210325_kefh,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Mar 27,home,Wallace-Dothan,L,3-2,3,2,1.0,win,20210327_rlld,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Mar 27,home,Wallace-Dothan,L,15-4,15,4,11.0,win,20210327_y6m7,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Mar 29,home,Nunez,L,5-4,5,4,1.0,win,20210329_ldur,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Mar 29,home,Nunez,W,15-5,15,5,10.0,win,20210329_o3w4,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Apr 1,home,Coastal Alabama - Bay Minette,W,11-0,11,0,11.0,win,20210401_75oz,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Apr 1,home,Coastal Alabama - Bay Minette,L,9-7,9,7,2.0,win,20210401_ee7r,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Apr 3,home,Coastal Alabama - Bay Minette,L,3-1,3,1,2.0,win,20210403_coj8,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Apr 3,home,Coastal Alabama - Bay Minette,L,7-6,7,6,1.0,win,20210403_jy6a,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Apr 16,home,Chattahoochee Valley,L,5-0,5,0,5.0,win,20210416_e45l,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Apr 16,home,Chattahoochee Valley,L,5-2,5,2,3.0,win,,,,,,,,,,,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Apr 18,home,Chattahoochee Valley,L,10-0,10,0,10.0,win,20210418_0evp,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Apr 18,home,Chattahoochee Valley,L,4-0,4,0,4.0,win,20210418_nm4h,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Apr 22,home,Lurleen B. Wallace,W,9-5,9,5,4.0,win,20210422_rssy,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Apr 22,home,Lurleen B. Wallace,W,8-5,8,5,3.0,win,20210422_goes,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Apr 23,home,Lurleen B. Wallace,L,4-3,4,3,1.0,win,20210423_47lp,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Apr 23,home,Lurleen B. Wallace,L,4-1,4,1,3.0,win,20210423_ef2i,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Apr 29,home,Enterprise State,W,4-2,4,2,2.0,win,20210429_2vos,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
Apr 29,home,Enterprise State,W,9-2,9,2,7.0,win,,,,,,,,,,,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
May 1,home,Enterprise State,W,9-2,9,2,7.0,win,,,,,,,,,,,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
May 1,home,Enterprise State,L,13-3,13,3,10.0,win,20210501_2qff,0,0,0,0,0.0,,,,0.00,,,,2021,2020-21,div1,Bishop State,bishopstatecommunitycollege,joshwelcaminerot2ok,Joshwel Caminero
