date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 18,home,State Fair,W,3-0,3,0,3,win,20230218_oowr,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Cisco,ciscocollege,jackcue2f3w,Jack Cue
Feb 18,home,Dallas College - North Lake,W,13-2,13,2,11,win,20230218_ghrd,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Cisco,ciscocollege,jackcue2f3w,Jack Cue
Feb 15,home,Western Texas,W,21-2,21,2,19,win,20230215_7cfu,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Cisco,ciscocollege,jackcue2f3w,Jack Cue
Feb 15,home,Western Texas,W,7-2,7,2,5,win,20230215_ubbr,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Cisco,ciscocollege,jackcue2f3w,Jack Cue
Feb 11,home,Frank Phillips,L,7-2,7,2,5,win,20230211_x64i,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Cisco,ciscocollege,jackcue2f3w,Jack Cue
Feb 11,home,Frank Phillips,W,10-4,10,4,6,win,20230211_6eab,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Cisco,ciscocollege,jackcue2f3w,Jack Cue
Feb 10,home,Frank Phillips,L,7-3,7,3,4,win,20230210_da1a,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Cisco,ciscocollege,jackcue2f3w,Jack Cue
Feb 6,home,Dallas College - Mountain View,W,8-2,8,2,6,win,20230206_e2x2,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Cisco,ciscocollege,jackcue2f3w,Jack Cue
Feb 5,home,Dallas College - Brookhaven,W,10-9,10,9,1,win,20230205_7krm,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Cisco,ciscocollege,jackcue2f3w,Jack Cue
Feb 5,home,Dallas College - Brookhaven,W,11-3,11,3,8,win,20230205_nels,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Cisco,ciscocollege,jackcue2f3w,Jack Cue
Jan 28,home,Western Texas,W,5-3,5,3,2,win,20230128_fv0f,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Cisco,ciscocollege,jackcue2f3w,Jack Cue
Jan 28,home,Western Texas,W,9-5,9,5,4,win,20230128_tbyy,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Cisco,ciscocollege,jackcue2f3w,Jack Cue
