date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 26,away,Santa Fe,L,4-0,4,4,0,0,0,0,2.0,,,,0.00,,1,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,landonnevilla79y,Landon Nevill
Jan 26,away,Santa Fe,L,6-4,6,6,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,landonnevilla79y,Landon Nevill
Jan 31,away,Tallahassee,L,7-2,7,7,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,landonnevilla79y,Landon Nevill
Feb 2,home,Tallahassee,,,,,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,landonnevilla79y,Landon Nevill
Feb 2,home,Tallahassee,,,,,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,landonnevilla79y,Landon Nevill
Feb 4,home,Florida State Jacksonville,W,10-2,10,10,0,0,0,0,1.0,,,,0.00,1,1,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,landonnevilla79y,Landon Nevill
Feb 7,away,Florida State Jacksonville,W,6-3,6,6,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,landonnevilla79y,Landon Nevill
Feb 8,away,USC Salkehatchie,W,8-6,8,8,0,1,0,0,3.0,1,,,0.00,3,2,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,landonnevilla79y,Landon Nevill
Feb 8,away,USC Salkehatchie,W,10-4,10,10,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,landonnevilla79y,Landon Nevill
Feb 12,home,USC Salkehatchie,W,6-4,6,6,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,landonnevilla79y,Landon Nevill
Feb 12,home,USC Salkehatchie,W,8-3,8,8,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,landonnevilla79y,Landon Nevill
