date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Apr 13,home,Bismarck State,L,6-0,6,0,6,win,20240413_dgc3,0,0,0,0,1.2,1,1,1,5.40,1.80,2,2,2024,2023-24,div2,Williston State,willistonstatecollege,sethdietzjk29,Seth Dietz
Apr 5,home,Miles,L,9-5,9,5,4,win,20240405_1sih,0,0,1,0,0.0,2,3,3,INF,,1,,2024,2023-24,div2,Williston State,willistonstatecollege,sethdietzjk29,Seth Dietz
Mar 14,home,Riverland,L,6-4,6,4,2,win,20240314_zyue,0,0,0,0,0.1,3,3,3,81.00,12.00,1,1,2024,2023-24,div2,Williston State,willistonstatecollege,sethdietzjk29,Seth Dietz
Mar 9,home,Madison,W,3-2,3,2,1,win,20240309_i3ed,0,0,0,1,1.0,,,,0.00,1.00,1,1,2024,2023-24,div2,Williston State,willistonstatecollege,sethdietzjk29,Seth Dietz
Mar 3,home,Midland University,W,12-5,12,5,7,win,20240303_l1f3,0,0,0,0,1.0,,,,0.00,,,3,2024,2023-24,div2,Williston State,willistonstatecollege,sethdietzjk29,Seth Dietz
Feb 19,home,Adams State,L,8-7,8,7,1,win,20240219_rh0t,0,0,0,0,0.2,2,3,3,40.50,4.50,1,2,2024,2023-24,div2,Williston State,willistonstatecollege,sethdietzjk29,Seth Dietz
