date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 26  #,home,UNC-Pembroke JV,,,,,5.0,win,,,,,,,,,,,,,,2020,2019-20,div2,Fayetteville Tech,fayettevilletechnicalcommunitycollege,sethboone2bww,Seth Boone
Feb 1,home,Florence-Darlington Tech,,,,,5.0,win,,,,,,,,,,,,,,2020,2019-20,div2,Fayetteville Tech,fayettevilletechnicalcommunitycollege,sethboone2bww,Seth Boone
Feb 1,home,Florence-Darlington Tech,,,,,5.0,win,,,,,,,,,,,,,,2020,2019-20,div2,Fayetteville Tech,fayettevilletechnicalcommunitycollege,sethboone2bww,Seth Boone
Feb 2,home,Florence-Darlington Tech,,,,,5.0,win,,,,,,,,,,,,,,2020,2019-20,div2,Fayetteville Tech,fayettevilletechnicalcommunitycollege,sethboone2bww,Seth Boone
Feb 2,home,Florence-Darlington Tech,,,,,5.0,win,,,,,,,,,,,,,,2020,2019-20,div2,Fayetteville Tech,fayettevilletechnicalcommunitycollege,sethboone2bww,Seth Boone
Feb 6,home,Francis Marion JV,,,,,5.0,win,,,,,,,,,,,,,,2020,2019-20,div2,Fayetteville Tech,fayettevilletechnicalcommunitycollege,sethboone2bww,Seth Boone
Feb 6,home,Francis Marion JV,,,,,5.0,win,,,,,,,,,,,,,,2020,2019-20,div2,Fayetteville Tech,fayettevilletechnicalcommunitycollege,sethboone2bww,Seth Boone
Feb 12,home,Barton College JV,W,3-2,3,2,1.0,win,,,,,,,,,,,,,,2020,2019-20,div2,Fayetteville Tech,fayettevilletechnicalcommunitycollege,sethboone2bww,Seth Boone
Feb 12,home,Barton College JV,L,4-3,4,3,1.0,win,,,,,,,,,,,,,,2020,2019-20,div2,Fayetteville Tech,fayettevilletechnicalcommunitycollege,sethboone2bww,Seth Boone
Feb 18,home,Methodist JV,W,6-1,6,1,5.0,win,,,,,,,,,,,,,,2020,2019-20,div2,Fayetteville Tech,fayettevilletechnicalcommunitycollege,sethboone2bww,Seth Boone
Feb 19,home,William Peace JV,,,,,5.0,win,,,,,,,,,,,,,,2020,2019-20,div2,Fayetteville Tech,fayettevilletechnicalcommunitycollege,sethboone2bww,Seth Boone
Feb 22,home,Southwest Virginia,,,,,5.0,win,,,,,,,,,,,,,,2020,2019-20,div2,Fayetteville Tech,fayettevilletechnicalcommunitycollege,sethboone2bww,Seth Boone
Feb 22,home,Southwest Virginia,,,,,5.0,win,,,,,,,,,,,,,,2020,2019-20,div2,Fayetteville Tech,fayettevilletechnicalcommunitycollege,sethboone2bww,Seth Boone
