date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Apr 20,home,Bay College,W,12-2,12,2,10,win,20240420_eja6,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Mid Michigan,midmichigancollege,brennanhallmanye3f,Brennan Hallman
Apr 20,home,Bay College,W,9-4,9,4,5,win,20240420_dc7b,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Mid Michigan,midmichigancollege,brennanhallmanye3f,Brennan Hallman
Apr 19,home,Bay College,L,7-5,7,5,2,win,20240419_319f,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Mid Michigan,midmichigancollege,brennanhallmanye3f,Brennan Hallman
Apr 19,home,Bay College,W,11-8,11,8,3,win,20240419_074s,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Mid Michigan,midmichigancollege,brennanhallmanye3f,Brennan Hallman
Apr 15,home,Delta,L,9-3,9,3,6,win,20240415_bvl9,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Mid Michigan,midmichigancollege,brennanhallmanye3f,Brennan Hallman
Apr 15,home,Delta,W,12-5,12,5,7,win,20240415_2aqb,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Mid Michigan,midmichigancollege,brennanhallmanye3f,Brennan Hallman
Apr 9,home,Lansing,L,17-7,17,7,10,win,20240409_v1dh,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Mid Michigan,midmichigancollege,brennanhallmanye3f,Brennan Hallman
Apr 9,home,Lansing,W,14-5,14,5,9,win,20240409_f6dy,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Mid Michigan,midmichigancollege,brennanhallmanye3f,Brennan Hallman
Apr 7,home,Muskegon,W,14-4,14,4,10,win,20240407_dmyv,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Mid Michigan,midmichigancollege,brennanhallmanye3f,Brennan Hallman
Apr 7,home,Muskegon,W,9-6,9,6,3,win,20240407_23mv,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Mid Michigan,midmichigancollege,brennanhallmanye3f,Brennan Hallman
