date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Apr 13,home,John A. Logan,L,12-2,12,2,10,win,20240413_r7wm,1,0,1,0,5.0,7,6,5,9.00,1.80,2,1,2024,2023-24,div1,Lake Land,lakelandcollege,benbenoit1uax,Ben Benoit
Apr 6,home,Southeastern Illinois,W,11-6,11,6,5,win,20240406_ms82,1,1,0,0,5.1,6,6,6,10.13,1.88,4,6,2024,2023-24,div1,Lake Land,lakelandcollege,benbenoit1uax,Ben Benoit
Mar 29,home,Kaskaskia,L,7-6,7,6,1,win,20240329_wg3y,1,0,0,0,7.0,4,1,1,1.29,1.29,5,4,2024,2023-24,div1,Lake Land,lakelandcollege,benbenoit1uax,Ben Benoit
Mar 23,home,Rend Lake,W,5-4,5,4,1,win,20240323_kjvc,1,0,0,0,6.2,7,4,2,2.70,1.35,2,10,2024,2023-24,div1,Lake Land,lakelandcollege,benbenoit1uax,Ben Benoit
Mar 16,home,Wabash Valley,W,17-13,17,13,4,win,20240316_d39n,1,0,0,0,4.0,8,8,8,18.00,2.75,3,2,2024,2023-24,div1,Lake Land,lakelandcollege,benbenoit1uax,Ben Benoit
Mar 10,home,Olney Central,L,12-5,12,5,7,win,20240310_ykad,1,0,1,0,4.0,5,4,2,4.50,2.00,3,5,2024,2023-24,div1,Lake Land,lakelandcollege,benbenoit1uax,Ben Benoit
Mar 1,home,John Wood,W,5-3,5,3,2,win,20240301_kpmj,1,1,0,0,5.2,6,2,2,3.18,2.12,6,11,2024,2023-24,div1,Lake Land,lakelandcollege,benbenoit1uax,Ben Benoit
Feb 24,home,Kirkwood,L,8-0,8,0,8,win,20240224_c3pp,1,0,1,0,4.2,4,4,2,3.86,1.50,3,4,2024,2023-24,div1,Lake Land,lakelandcollege,benbenoit1uax,Ben Benoit
Feb 16,home,St. Charles,L,13-8,13,8,5,win,20240216_9cg2,1,0,0,0,2.0,6,6,4,18.00,4.00,2,3,2024,2023-24,div1,Lake Land,lakelandcollege,benbenoit1uax,Ben Benoit
Feb 9,home,Parkland,W,5-1,5,1,4,win,20240209_ofco,1,1,0,0,6.0,4,1,1,1.50,1.00,2,4,2024,2023-24,div1,Lake Land,lakelandcollege,benbenoit1uax,Ben Benoit
