date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 13,home,East Mississippi,L,3-2,3,2,1.0,win,20150213_hrg1,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Feb 13,home,Ellsworth,W,9-3,9,3,6.0,win,20150213_3ee4,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Feb 14,home,Northwest Mississippi,L,9-4,9,4,5.0,win,20150214_xyri,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Feb 14,home,Northwest Mississippi,L,9-7,9,7,2.0,win,20150214_8m0a,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Mar 8,home,Rend Lake,L,5-4,5,4,1.0,win,20150308_q8vo,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Mar 9,home,Rend Lake,W,5-2,5,2,3.0,win,20150309_7ilx,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Mar 9,home,Rend Lake,L,4-2,4,2,2.0,win,20150309_mi00,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Mar 10,home,St. Charles,W,3-1,3,1,2.0,win,20150310_scjn,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Mar 10,home,St. Charles,W,7-2,7,2,5.0,win,20150310_rkes,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Mar 12,home,Wabash Valley,W,5-4,5,4,1.0,win,20150312_qae5,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Mar 15,home,Wabash Valley,W,4-2,4,2,2.0,win,20150315_6ixn,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Mar 15,home,Wabash Valley,L,4-3,4,3,1.0,win,20150315_yn3h,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Mar 17,home,Lewis & Clark,W,8-1,8,1,7.0,win,20150317_d1gw,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Mar 17,home,Lewis & Clark,W,9-0,9,0,9.0,win,20150317_2e34,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Mar 20,home,John A. Logan,W,4-3,4,3,1.0,win,20150320_1guy,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Mar 21,home,John A. Logan,W,5-1,5,1,4.0,win,20150321_9hm4,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Mar 21,home,John A. Logan,W,7-2,7,2,5.0,win,20150321_tuhb,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Mar 23,home,Fontbonne University JV,W,7-0,7,0,7.0,win,20150323_jlv0,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Mar 25,home,Kaskaskia,W,9-7,9,7,2.0,win,20150325_mp3v,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Mar 26,home,Southeastern Illinois,W,10-0,10,0,10.0,win,20150326_6qj0,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Mar 29,home,Southeastern Illinois,W,15-4,15,4,11.0,win,20150329_5osg,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Mar 29,home,Southeastern Illinois,L,4-3,4,3,1.0,win,20150329_p26u,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Mar 31,home,Mineral Area,L,17-11,17,11,6.0,win,20150331_g1gg,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Mar 31,home,Mineral Area,W,15-8,15,8,7.0,win,20150331_fh0x,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Apr 1,home,Olney Central,W,5-0,5,0,5.0,win,20150401_x81h,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Apr 3,home,Olney Central,L,4-2,4,2,2.0,win,20150403_66yf,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Apr 3,home,Olney Central,W,15-5,15,5,10.0,win,20150403_ghqa,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Apr 7,home,Jefferson (MO),W,4-3,4,3,1.0,win,20150407_il6t,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Apr 9,home,Shawnee,W,8-0,8,0,8.0,win,20150409_ppx7,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Apr 11,home,Shawnee,W,9-4,9,4,5.0,win,20150411_7r7w,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Apr 11,home,Shawnee,W,6-0,6,0,6.0,win,20150411_eokd,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Apr 14,home,Kaskaskia,W,6-2,6,2,4.0,win,20150414_bbpy,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Apr 14,home,Kaskaskia,L,4-2,4,2,2.0,win,,,,,,,,,,,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Apr 16,home,Lincoln Trail,L,8-4,8,4,4.0,win,20150416_zdmc,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Apr 18,home,Lincoln Trail,L,4-2,4,2,2.0,win,20150418_q3ht,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Apr 18,home,Lincoln Trail,W,6-1,6,1,5.0,win,20150418_3et8,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Apr 21,home,St. Louis,W,15-5,15,5,10.0,win,20150421_3rju,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Apr 21,home,St. Louis,L,6-5,6,5,1.0,win,20150421_j0v5,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
Apr 23,home,Lake Land,W,11-2,11,2,9.0,win,20150423_w3at,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div1,Southwestern Illinois,southwesternillinoiscollege,adambauerrtqm,Adam Bauer
