date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 15,home,Minnesota North College - Rainy River,W,6-2,6,2,4.0,win,20140315_g7mk,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div3,Northern Essex,northernessexcommunitycollege,trevorbouvier5z7p,Trevor Bouvier
Mar 15,home,Minnesota North College - Rainy River,W,5-3,5,3,2.0,win,20140315_z4au,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div3,Northern Essex,northernessexcommunitycollege,trevorbouvier5z7p,Trevor Bouvier
Mar 16,home,St. Cloud Tech,L,26-3,26,3,23.0,win,20140316_i71b,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div3,Northern Essex,northernessexcommunitycollege,trevorbouvier5z7p,Trevor Bouvier
Mar 16,home,St. Cloud Tech,L,26-2,26,2,24.0,win,20140316_gt6e,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div3,Northern Essex,northernessexcommunitycollege,trevorbouvier5z7p,Trevor Bouvier
Mar 17,home,Worcester State University,L,5-4,5,4,1.0,win,20140317_vnfd,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div3,Northern Essex,northernessexcommunitycollege,trevorbouvier5z7p,Trevor Bouvier
Mar 18,home,Minnesota North College - Itasca,L,7-5,7,5,2.0,win,20140318_61nu,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div3,Northern Essex,northernessexcommunitycollege,trevorbouvier5z7p,Trevor Bouvier
Mar 18,home,Minnesota North College - Itasca,W,2-1,2,1,1.0,win,20140318_zamv,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div3,Northern Essex,northernessexcommunitycollege,trevorbouvier5z7p,Trevor Bouvier
Mar 19,home,Rowan Burlington,W,14-3,14,3,11.0,win,20140319_3pr4,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div3,Northern Essex,northernessexcommunitycollege,trevorbouvier5z7p,Trevor Bouvier
Mar 19,home,Rowan Burlington,W,12-5,12,5,7.0,win,20140319_elh6,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div3,Northern Essex,northernessexcommunitycollege,trevorbouvier5z7p,Trevor Bouvier
Mar 23,home,UConn Avery Point,L,4-1,4,1,3.0,win,,,,,,,,,,,,,,2014,2013-14,div3,Northern Essex,northernessexcommunitycollege,trevorbouvier5z7p,Trevor Bouvier
