date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Apr 19,home,Westmoreland,W,27-5,27,5,22,win,20230419_3lji,0,0,0,0,2.1,,1,1,3.86,3,1,,2023,2022-23,div2,Allegany Maryland,alleganycollegeofmaryland,tommyputnampgsu,Tommy Putnam
Apr 13,home,Christendom,W,11-1,11,1,10,win,20230413_hjzb,0,0,0,0,1.0,,,,0.00,,2,,2023,2022-23,div2,Allegany Maryland,alleganycollegeofmaryland,tommyputnampgsu,Tommy Putnam
Apr 10,home,Prince George's,W,18-4,18,4,14,win,20230410_26vt,0,0,0,0,1.2,,,,0.00,3,3,,2023,2022-23,div2,Allegany Maryland,alleganycollegeofmaryland,tommyputnampgsu,Tommy Putnam
Mar 29,home,Potomac State,W,9-8,9,8,1,win,20230329_8k8a,0,0,0,0,0.2,,3,3,40.50,4,2,,2023,2022-23,div2,Allegany Maryland,alleganycollegeofmaryland,tommyputnampgsu,Tommy Putnam
Mar 26,home,CCBC Catonsville,L,14-8,14,8,6,win,20230326_026g,0,0,1,0,1.1,1,3,3,20.25,1,2,,2023,2022-23,div2,Allegany Maryland,alleganycollegeofmaryland,tommyputnampgsu,Tommy Putnam
Mar 21,home,Hagerstown,W,7-6,7,6,1,win,20230321_1x3j,0,0,0,0,2.1,2,2,2,7.71,2,2,,2023,2022-23,div2,Allegany Maryland,alleganycollegeofmaryland,tommyputnampgsu,Tommy Putnam
Mar 18,home,CCBC Essex,W,4-3,4,3,1,win,20230318_c7o5,1,0,0,0,2.0,2,3,3,13.50,2,2,1,2023,2022-23,div2,Allegany Maryland,alleganycollegeofmaryland,tommyputnampgsu,Tommy Putnam
Mar 12,home,Delaware Tech,L,6-3,6,3,3,win,20230312_iqqo,0,0,0,0,3.0,8,6,3,9.00,2,3,,2023,2022-23,div2,Allegany Maryland,alleganycollegeofmaryland,tommyputnampgsu,Tommy Putnam
Mar 5,home,Penn State/ Fayette,W,18-8,18,8,10,win,20230305_y1tb,0,0,0,0,2.0,,,,0.00,2,2,,2023,2022-23,div2,Allegany Maryland,alleganycollegeofmaryland,tommyputnampgsu,Tommy Putnam
Feb 25,home,The Apprentice School,W,15-3,15,3,12,win,20230225_k2eq,0,0,0,0,0.2,1,,,0.00,1,1,,2023,2022-23,div2,Allegany Maryland,alleganycollegeofmaryland,tommyputnampgsu,Tommy Putnam
Feb 20,home,Mt. Aloysius College JV's,W,14-11,14,11,3,win,20230220_6ur1,0,0,0,0,1.1,3,1,1,6.75,2,3,,2023,2022-23,div2,Allegany Maryland,alleganycollegeofmaryland,tommyputnampgsu,Tommy Putnam
