date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 15,home,vs. Holmes,L,12-7,12,12,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Lake Land,lakelandcollege,aaronbence87tt,Aaron Bence
Feb 15,home,Southeastern,L,8-0,8,8,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,aaronbence87tt,Aaron Bence
Feb 16,home,vs. Southeastern,L,5-2,5,5,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Lake Land,lakelandcollege,aaronbence87tt,Aaron Bence
Feb 16,away,Southwest Tennessee,L,8-3,8,8,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,aaronbence87tt,Aaron Bence
Feb 21,away,Northwest Mississippi,W,3-2,3,3,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,aaronbence87tt,Aaron Bence
Feb 21,away,Northwest Mississippi,L,11-1,11,11,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Lake Land,lakelandcollege,aaronbence87tt,Aaron Bence
Feb 22,away,Itawamba,L,12-4,12,12,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Lake Land,lakelandcollege,aaronbence87tt,Aaron Bence
Feb 22,away,Itawamba,L,5-3,5,5,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Lake Land,lakelandcollege,aaronbence87tt,Aaron Bence
Feb 23,away,Northeast Mississippi,L,11-10,11,11,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,aaronbence87tt,Aaron Bence
Feb 23,away,Northeast Mississippi,L,15-14,15,15,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Lake Land,lakelandcollege,aaronbence87tt,Aaron Bence
Mar 1,away,Vincennes,W,4-0,4,4,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,aaronbence87tt,Aaron Bence
Mar 1,home,vs. Triton,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,aaronbence87tt,Aaron Bence
Mar 4,away,Heartland,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,aaronbence87tt,Aaron Bence
Mar 4,away,Heartland,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,aaronbence87tt,Aaron Bence
Mar 9,home,Southwestern Illinois,W,8-5,8,8,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,aaronbence87tt,Aaron Bence
Mar 10,away,Southwestern Illinois,W,13-3,13,13,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Lake Land,lakelandcollege,aaronbence87tt,Aaron Bence
Mar 10,away,Southwestern Illinois,W,2-1,2,2,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Lake Land,lakelandcollege,aaronbence87tt,Aaron Bence
Mar 11,away,Rose Hulman,W,5-0,5,5,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Lake Land,lakelandcollege,aaronbence87tt,Aaron Bence
Mar 12,home,Robert Morris,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,aaronbence87tt,Aaron Bence
Mar 12,home,Robert Morris,,,,,,,,,,,,,,,,,2014,2013-14,div1,Lake Land,lakelandcollege,aaronbence87tt,Aaron Bence
