date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 14,home,CSU Pueblo JV,L,9-8,9,8,1,win,20230314_cmgn,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Northeastern,northeasternjuniorcollege,isaacsherrillv9ip,Isaac Sherrill
Mar 14,home,CSU Pueblo JV,L,20-19,20,19,1,win,20230314_3z9h,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Northeastern,northeasternjuniorcollege,isaacsherrillv9ip,Isaac Sherrill
Mar 11,home,Adams State University JV,W,16-3,16,3,13,win,20230311_3gra,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Northeastern,northeasternjuniorcollege,isaacsherrillv9ip,Isaac Sherrill
Mar 8,home,CSU Pueblo JV,L,7-1,7,1,6,win,20230308_kpa4,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Northeastern,northeasternjuniorcollege,isaacsherrillv9ip,Isaac Sherrill
Mar 5,home,Lamar,W,24-13,24,13,11,win,20230305_tzv0,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Northeastern,northeasternjuniorcollege,isaacsherrillv9ip,Isaac Sherrill
Mar 4,home,Lamar,L,7-2,7,2,5,win,20230304_yh39,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Northeastern,northeasternjuniorcollege,isaacsherrillv9ip,Isaac Sherrill
Feb 26,home,McCook,W,8-7,8,7,1,win,20230226_zdu1,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Northeastern,northeasternjuniorcollege,isaacsherrillv9ip,Isaac Sherrill
Feb 25,home,McCook,L,6-3,6,3,3,win,20230225_v1c2,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Northeastern,northeasternjuniorcollege,isaacsherrillv9ip,Isaac Sherrill
Feb 20,home,Miles,L,10-6,10,6,4,win,20230220_iagf,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Northeastern,northeasternjuniorcollege,isaacsherrillv9ip,Isaac Sherrill
Feb 19,home,Miles,W,11-5,11,5,6,win,20230219_3v1y,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Northeastern,northeasternjuniorcollege,isaacsherrillv9ip,Isaac Sherrill
Feb 12,home,Dawson,W,9-7,9,7,2,win,20230212_122l,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Northeastern,northeasternjuniorcollege,isaacsherrillv9ip,Isaac Sherrill
Feb 11,home,Dawson,W,4-3,4,3,1,win,20230211_3zoo,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Northeastern,northeasternjuniorcollege,isaacsherrillv9ip,Isaac Sherrill
Feb 5,home,Arizona Western,L,11-0,11,0,11,win,20230205_pe2d,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Northeastern,northeasternjuniorcollege,isaacsherrillv9ip,Isaac Sherrill
Feb 4,home,Arizona Western,L,10-5,10,5,5,win,20230204_0sjq,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Northeastern,northeasternjuniorcollege,isaacsherrillv9ip,Isaac Sherrill
Feb 3,home,Arizona Western,L,5-2,5,2,3,win,20230203_0lgq,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Northeastern,northeasternjuniorcollege,isaacsherrillv9ip,Isaac Sherrill
Feb 2,home,Park Univeristy JV,L,9-4,9,4,5,win,20230202_a9i1,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,div1,Northeastern,northeasternjuniorcollege,isaacsherrillv9ip,Isaac Sherrill
