date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 28,home,Pima,L,15-2,15,2,13.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Jan 28,home,Cochise,L,16-2,16,2,14.0,win,20220128_cg79,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Jan 29,home,GateWay (AZ),W,6-5,6,5,1.0,win,20220129_kmai,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Jan 29,home,Paradise Valley,L,8-5,8,5,3.0,win,20220129_fnuq,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Feb 1,home,Glendale,L,4-3,4,3,1.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Feb 2,home,Glendale,L,6-2,6,2,4.0,win,20220202_9bcr,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Feb 4,home,Paradise Valley,L,7-2,7,2,5.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Feb 4,home,Paradise Valley,L,3-1,3,1,2.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Feb 5,home,Paradise Valley,W,11-4,11,4,7.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Feb 5,home,Paradise Valley,L,3-2,3,2,1.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Feb 23,home,Prairie Baseball Academy,W,9-3,9,3,6.0,win,20220223_li9k,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Feb 24,home,Prairie Baseball Academy,L,15-12,15,12,3.0,win,20220224_hymw,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Feb 24,home,Prairie Baseball Academy,W,6-2,6,2,4.0,win,20220224_ht3o,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Feb 25,home,Prairie Baseball Academy,L,12-8,12,8,4.0,win,20220225_be2k,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Feb 26,home,Prairie Baseball Academy,W,9-6,9,6,3.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Feb 26,home,Prairie Baseball Academy,L,5-3,5,3,2.0,win,20220226_rn70,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Feb 28,home,Community Christian (CA),L,6-1,6,1,5.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Mar 1,home,Community Christian (CA),W,11-5,11,5,6.0,win,20220301_cnav,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Mar 1,home,Community Christian (CA),W,12-2,12,2,10.0,win,20220301_k5lo,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Mar 2,home,Community Christian (CA),W,6-4,6,4,2.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Mar 11,home,Salt Lake,L,6-3,6,3,3.0,win,20220311_e85y,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Mar 12,home,Salt Lake,L,5-0,5,0,5.0,win,20220312_y4gt,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Mar 12,home,Salt Lake,L,10-0,10,0,10.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Mar 13,home,Salt Lake,L,13-3,13,3,10.0,win,20220313_xacz,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Mar 17,home,Utah State Eastern,L,10-0,10,0,10.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Mar 18,home,Utah State Eastern,W,6-3,6,3,3.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Mar 18,home,Utah State Eastern,L,14-2,14,2,12.0,win,20220318_jy57,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Mar 19,home,Utah State Eastern,L,6-4,6,4,2.0,win,20220319_jokl,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Mar 24,home,Southern Nevada,L,17-5,17,5,12.0,win,20220324_mnj3,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Mar 25,home,Southern Nevada,L,4-2,4,2,2.0,win,20220325_ip8s,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Mar 25,home,Southern Nevada,L,7-6,7,6,1.0,win,20220325_rcbk,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Mar 26,home,Southern Nevada,W,14-8,14,8,6.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Mar 31,home,Southern Idaho,L,10-0,10,0,10.0,win,20220331_ki78,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Apr 1,home,Southern Idaho,L,10-0,10,0,10.0,win,20220401_bppx,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Apr 1,home,Southern Idaho,W,9-8,9,8,1.0,win,20220401_fp3n,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Apr 2,home,Southern Idaho,L,11-3,11,3,8.0,win,20220402_n3dg,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Apr 7,home,Community Christian (CA),W,6-4,6,4,2.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Apr 8,home,Community Christian (CA),W,7-6,7,6,1.0,win,20220408_9glz,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Apr 8,home,Community Christian (CA),W,6-2,6,2,4.0,win,20220408_dzr5,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Apr 9,home,Community Christian (CA),W,10-3,10,3,7.0,win,20220410_jlxf,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Apr 14,home,Salt Lake,L,6-5,6,5,1.0,win,20220414_ukk0,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Apr 15,home,Salt Lake,L,7-1,7,1,6.0,win,20220415_esrx,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Apr 15,home,Salt Lake,L,9-2,9,2,7.0,win,20220415_ejdh,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Apr 16,home,Salt Lake,L,8-0,8,0,8.0,win,20220416_ij53,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Apr 21,home,Utah State Eastern,L,10-0,10,0,10.0,win,20220421_w3gn,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Apr 22,home,Utah State Eastern,W,5-0,5,0,5.0,win,20220422_otsu,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Apr 22,home,Utah State Eastern,L,12-1,12,1,11.0,win,20220422_588j,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Apr 23,home,Utah State Eastern,L,5-2,5,2,3.0,win,20220423_zmtf,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
Apr 28,home,Southern Nevada,L,11-1,11,1,10.0,win,20220428_5bpc,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Colorado Northwestern,coloradonorthwesterncommunitycollege,cortmcdaniel6ao8,Cort McDaniel
