date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 8,home,LSU Eunice,L,12-2,12,2,10.0,win,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,calebrogge2egd,Caleb Rogge
Feb 9,home,LSU Eunice,L,9-1,9,1,8.0,win,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,calebrogge2egd,Caleb Rogge
Feb 9,home,LSU Eunice,L,12-2,12,2,10.0,win,20180209_khse,1,0,1,0,3.0,9,8,5,15.00,1,4,,2018,2017-18,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,calebrogge2egd,Caleb Rogge
Feb 15,home,Redlands,L,13-1,13,1,12.0,win,20180215_ahmi,1,0,1,0,1.2,9,10,6,32.40,0,1,1,2018,2017-18,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,calebrogge2egd,Caleb Rogge
Feb 15,home,Redlands,L,8-3,8,3,5.0,win,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,calebrogge2egd,Caleb Rogge
Feb 17,home,MCC-Maple Woods,W,9-8,9,8,1.0,win,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,calebrogge2egd,Caleb Rogge
Feb 17,home,MCC-Maple Woods,W,8-3,8,3,5.0,win,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,calebrogge2egd,Caleb Rogge
Feb 24,home,Southwestern,,,,,5.0,win,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,calebrogge2egd,Caleb Rogge
Feb 24,home,Southwestern,,,,,5.0,win,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,calebrogge2egd,Caleb Rogge
Feb 25,home,Southwestern,,,,,5.0,win,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,calebrogge2egd,Caleb Rogge
Feb 25,home,Southwestern,,,,,5.0,win,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,calebrogge2egd,Caleb Rogge
Feb 27,home,Carl Albert State,,,,,5.0,win,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,calebrogge2egd,Caleb Rogge
Feb 27,home,Carl Albert State,,,,,5.0,win,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,calebrogge2egd,Caleb Rogge
Mar 1,home,Arkansas Baptist,W,10-2,10,2,8.0,win,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,calebrogge2egd,Caleb Rogge
Mar 3,home,Arkansas Baptist,W,9-0,9,0,9.0,win,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,calebrogge2egd,Caleb Rogge
Mar 3,home,Arkansas Baptist,W,20-11,20,11,9.0,win,20180303_sh9l,0,0,0,0,2.0,4,5,3,13.50,2,4,1,2018,2017-18,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,calebrogge2egd,Caleb Rogge
Mar 6,home,Redlands,W,12-9,12,9,3.0,win,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,calebrogge2egd,Caleb Rogge
Mar 6,home,Redlands,L,13-7,13,7,6.0,win,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,calebrogge2egd,Caleb Rogge
Mar 8,home,Rose State,L,2-1,2,1,1.0,win,,,,,,,,,,,,,,2018,2017-18,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,calebrogge2egd,Caleb Rogge
Mar 10,home,Rose State,W,7-0,7,0,7.0,win,20180310_2w3e,0,0,0,0,1.0,2,,,0.00,,1,,2018,2017-18,div1,Northeastern Oklahoma A&M,northeasternoklahomaamcollege,calebrogge2egd,Caleb Rogge
