date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Apr 25,home,Bryant & Stratton College (WI),L,16-4,16,4,12,win,20240425_dks6,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Kishwaukee,kishwaukeecollege,zachcantus0fw,Zach Cantu
Apr 23,home,Sauk Valley,L,9-2,9,2,7,win,20240423_znzn,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Kishwaukee,kishwaukeecollege,zachcantus0fw,Zach Cantu
Apr 21,home,Kennedy-King,W,16-10,16,10,6,win,20240421_wc9d,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Kishwaukee,kishwaukeecollege,zachcantus0fw,Zach Cantu
Apr 20,home,Sauk Valley,L,9-4,9,4,5,win,20240420_5ci4,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Kishwaukee,kishwaukeecollege,zachcantus0fw,Zach Cantu
Apr 19,home,Illinois Valley,L,9-7,9,7,2,win,20240419_v708,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Kishwaukee,kishwaukeecollege,zachcantus0fw,Zach Cantu
Apr 15,home,Morton,L,10-3,10,3,7,win,20240415_svz0,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Kishwaukee,kishwaukeecollege,zachcantus0fw,Zach Cantu
Apr 15,home,Morton,L,24-17,24,17,7,win,20240415_y0qd,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Kishwaukee,kishwaukeecollege,zachcantus0fw,Zach Cantu
Apr 13,home,Carl Sandburg,L,15-5,15,5,10,win,20240413_e4v8,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Kishwaukee,kishwaukeecollege,zachcantus0fw,Zach Cantu
Apr 13,home,Carl Sandburg,L,25-1,25,1,24,win,20240413_tvkm,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Kishwaukee,kishwaukeecollege,zachcantus0fw,Zach Cantu
Apr 12,home,Illinois Valley,W,7-5,7,5,2,win,20240412_ghnm,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div1,Kishwaukee,kishwaukeecollege,zachcantus0fw,Zach Cantu
