date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 9,home,Harford,L,11-1,11,1,10.0,win,20150309_57vw,0,0,0,0,2.1,4,5,5,19.29,4,0,2,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Mar 9,home,Harford,L,12-2,12,2,10.0,win,,,,,,,,,,,,,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Mar 11,home,Harford,L,5-2,5,2,3.0,win,20150311_pq2x,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Mar 11,home,CCBC Essex,,,,,3.0,win,,,,,,,,,,,,,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Mar 11,home,Harford,L,22-0,22,0,22.0,win,20150311_1659,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Mar 11,home,CCBC Essex,,,,,22.0,win,,,,,,,,,,,,,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Mar 12,home,Ocean County,L,11-0,11,0,11.0,win,20150312_c9k3,0,0,0,0,2.1,6,5,5,19.29,,3,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Mar 21,home,Dutchess,,,,,11.0,win,,,,,,,,,,,,,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Mar 22,home,Dutchess,L,3-1,3,1,2.0,win,20150322_81dm,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Mar 22,home,Dutchess,L,7-2,7,2,5.0,win,20150322_7inr,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Mar 29,home,Suffolk County,,,,,5.0,win,,,,,,,,,,,,,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Mar 29,home,Suffolk County,,,,,5.0,win,,,,,,,,,,,,,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Mar 31,home,Fulton-Montgomery,,,,,5.0,win,,,,,,,,,,,,,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Apr 2,home,Fulton-Montgomery,,,,,5.0,win,,,,,,,,,,,,,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Apr 2,home,Fulton-Montgomery,,,,,5.0,win,,,,,,,,,,,,,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Apr 7,home,Mohawk Valley,L,8-2,8,2,6.0,win,20150407_9zgj,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Apr 7,home,Mohawk Valley,L,11-7,11,7,4.0,win,20150407_9fon,1,0,0,0,7.0,9,7,7,9.00,3,3,2,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Apr 11,home,Clinton (NY),W,12-0,12,0,12.0,win,20150411_z3nj,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Apr 11,home,Clinton (NY),W,16-6,16,6,10.0,win,20150411_vefa,0,0,0,1,3.0,5,1,1,3.00,,3,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Apr 12,home,Clinton (NY),W,6-5,6,5,1.0,win,20150412_wcfp,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Apr 12,home,Clinton (NY),W,10-0,10,0,10.0,win,20150412_dyas,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Apr 14,home,Schenectady County,L,10-0,10,0,10.0,win,20150414_x2pf,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Apr 14,home,Schenectady County,L,12-0,12,0,12.0,win,20150414_ghu1,1,0,1,0,1.2,5,7,4,21.60,2,0,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Apr 16,home,Schenectady County,L,9-1,9,1,8.0,win,20150416_f04q,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Apr 16,home,Schenectady County,L,12-4,12,4,8.0,win,20150416_sgqc,0,0,0,0,2.0,2,2,1,4.50,2,,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Apr 18,home,Jefferson (NY),W,11-10,11,10,1.0,win,20150418_9gkv,1,0,0,0,4.0,5,9,4,9.00,3,0,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Apr 18,home,Jefferson (NY),W,9-8,9,8,1.0,win,20150418_pcsn,0,1,0,1,1.0,1,,,0.00,,1,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Apr 19,home,Jefferson (NY),L,5-3,5,3,2.0,win,20150419_sf5l,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Apr 19,home,Jefferson (NY),L,11-1,11,1,10.0,win,20150419_hanh,0,0,0,0,2.1,5,4,4,15.43,3,,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Apr 23,home,Herkimer,L,16-0,16,0,16.0,win,20150423_fnwd,1,0,1,0,4.0,11,10,8,18.00,1,1,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Apr 23,home,Herkimer,L,12-1,12,1,11.0,win,20150423_muvn,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Apr 25,home,Columbia-Greene,W,6-4,6,4,2.0,win,20150425_40dr,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Apr 25,home,Columbia-Greene,W,11-9,11,9,2.0,win,20150425_vr4p,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Apr 26,home,Columbia-Greene,W,8-3,8,3,5.0,win,20150426_4mbu,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
Apr 26,home,Columbia-Greene,W,10-3,10,3,7.0,win,20150426_r2hc,1,1,0,0,7.0,7,3,3,3.86,2,3,,2015,2014-15,div3,SUNY Adirondack,sunyadirondack,matthewstevenscm19,Matthew Stevens
