date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 26,away,Santa Fe,L,4-0,4,4,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,austinknowles1txf,Austin Knowles
Jan 26,away,Santa Fe,L,6-4,6,6,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,austinknowles1txf,Austin Knowles
Jan 31,away,Tallahassee,L,7-2,7,7,0,0,0,0,0.0,1,1,1,INF,1,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,austinknowles1txf,Austin Knowles
Feb 2,home,Tallahassee,,,,,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,austinknowles1txf,Austin Knowles
Feb 2,home,Tallahassee,,,,,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,austinknowles1txf,Austin Knowles
Feb 4,home,Florida State Jacksonville,W,10-2,10,10,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,austinknowles1txf,Austin Knowles
Feb 7,away,Florida State Jacksonville,W,6-3,6,6,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,austinknowles1txf,Austin Knowles
Feb 8,away,USC Salkehatchie,W,8-6,8,8,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,austinknowles1txf,Austin Knowles
Feb 8,away,USC Salkehatchie,W,10-4,10,10,0,0,0,0,4.0,3,,,0.00,3,5,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,austinknowles1txf,Austin Knowles
Feb 12,home,USC Salkehatchie,W,6-4,6,6,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,austinknowles1txf,Austin Knowles
Feb 12,home,USC Salkehatchie,W,8-3,8,8,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,austinknowles1txf,Austin Knowles
Feb 15,home,St. Johns River State,L,7-4,7,7,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,austinknowles1txf,Austin Knowles
Feb 15,home,St. Johns River State,L,4-0,4,4,,,,,,,,,,,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,austinknowles1txf,Austin Knowles
Feb 17,away,St. Johns River State,L,11-5,11,11,0,0,0,0,0.2,3,5,3,40.50,2,,,2019,2018-19,div1,South Georgia State,southgeorgiastatecollege,austinknowles1txf,Austin Knowles
