date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 29,home,Hillsborough,W,12-5,12,5,7.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
Jan 30,home,South Georgia State,W,2-1,2,1,1.0,win,20160130_gkz8,1,1,0,0,4.0,3,0,0,0.00,2,2,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
Jan 30,home,South Georgia State,W,6-5,6,5,1.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
Feb 2,home,Hillsborough,W,4-2,4,2,2.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
Feb 5,home,Pasco-Hernando State,W,5-1,5,1,4.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
Feb 6,home,South Florida State,W,14-3,14,3,11.0,win,20160206_3dzv,1,0,0,0,4.0,1,2,2,4.50,4,5,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
Feb 6,home,South Florida State,L,2-1,2,1,1.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
Feb 8,home,Tallahassee,W,8-7,8,7,1.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
Feb 10,home,Tallahassee,L,3-1,3,1,2.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
Feb 13,home,South Florida State,W,6-3,6,3,3.0,win,20160213_qluk,1,1,0,0,5.2,4,3,3,4.76,2,8,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
Feb 13,home,South Florida State,L,15-3,15,3,12.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
Feb 15,home,Polk State,W,5-4,5,4,1.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
Feb 17,home,Abraham Baldwin,W,4-1,4,1,3.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
Feb 19,home,Polk State,W,8-5,8,5,3.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
Feb 20,home,Pensacola State,W,5-2,5,2,3.0,win,20160220_5u4i,1,1,0,0,6.2,5,2,0,0.00,4,7,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
Feb 20,home,Pensacola State,W,6-5,6,5,1.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
Feb 21,home,Indian River State,W,17-4,17,4,13.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
Feb 25,home,St. Petersburg,W,7-6,7,6,1.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
Feb 26,home,Abraham Baldwin,W,6-3,6,3,3.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
Feb 27,home,St. Petersburg,W,13-3,13,3,10.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
Feb 27,home,St. Petersburg,W,5-2,5,2,3.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
Mar 2,home,Central Florida,W,14-4,14,4,10.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
Mar 4,home,Central Florida,W,7-4,7,4,3.0,win,20160304_4viw,1,0,0,0,3.1,3,3,2,5.40,3,4,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
Mar 5,home,Central Florida,W,4-3,4,3,1.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
Mar 7,home,Lake-Sumter State,W,8-3,8,3,5.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
Mar 9,home,Lake-Sumter State,W,13-3,13,3,10.0,win,,,,,,,,,,,,,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
Mar 11,home,Lake-Sumter State,W,6-5,6,5,1.0,win,20160311_t86w,1,0,0,0,6.0,8,5,3,4.50,1,8,,2016,2015-16,div1,Santa Fe,santafecollege,davidleemvyc,David Lee
