date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 23,home,Howard (TX),L,17-5,17,5,12,win,20240223_u05j,1,0,0,0,0.1,0,0,0,0.00,.00,0,1,2024,2023-24,div1,Wharton County,whartoncountyjuniorcollege,jcgutierrezq8lu,JC Gutierrez
Feb 18,home,Navarro,L,7-4,7,4,3,win,20240218_fpml,1,0,0,0,4.0,3,1,1,2.25,1.50,3,7,2024,2023-24,div1,Wharton County,whartoncountyjuniorcollege,jcgutierrezq8lu,JC Gutierrez
Feb 11,home,Odessa,W,12-2,12,2,10,win,20240211_la0j,0,1,0,0,3.0,2,,,0.00,1.00,1,1,2024,2023-24,div1,Wharton County,whartoncountyjuniorcollege,jcgutierrezq8lu,JC Gutierrez
Feb 2,home,Ranger,W,7-3,7,3,4,win,20240202_2gx6,0,1,0,0,3.0,1,,,0.00,1.00,2,5,2024,2023-24,div1,Wharton County,whartoncountyjuniorcollege,jcgutierrezq8lu,JC Gutierrez
Jan 28,home,Eastern Oklahoma State,W,5-2,5,2,3,win,20240128_1r4r,1,1,0,0,3.0,3,0,0,0.00,1.00,0,1,2024,2023-24,div1,Wharton County,whartoncountyjuniorcollege,jcgutierrezq8lu,JC Gutierrez
