date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 7  #,home,First Round Training,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Sep 8  #,home,Sunshine State Elite,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Sep 19  #,home,vs. Fall Juco Classic,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Sep 19  #,home,vs. Fall Juco Classic,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Sep 24  #,home,Ostingers,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Sep 25  #,home,Florida Burn,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Oct 2  #,home,vs. Suncoast Conference Showcase,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Oct 2  #,home,vs. State College of Florida,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Oct 8  #,home,Top Tier Roos,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Oct 9  #,home,vs. Suncoast All-Star Showcase,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Oct 12  #,home,Pasco-Hernando State,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Oct 15  #,home,State College of Florida,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Oct 21  #,home,TNXL- Orlando,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Oct 29  #,away,Pasco-Hernando State,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Nov 3  #,away,State College of Florida,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Jan 28,away,Santa Fe,L,8-5,8,8,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Jan 30,home,Ranger,W,11-2,11,11,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Jan 31,away,Central Florida,W,9-5,9,9,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Feb 5,home,vs. Abraham Baldwin,W,7-0,7,7,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Feb 6,away,Tallahassee,L,5-2,5,5,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Feb 6,away,Tallahassee,L,8-5,8,8,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Feb 10,home,Miami Dade,L,6-5,6,6,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Feb 11,away,Eastern Florida State,L,6-1,6,6,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Feb 12,home,Indian River State,L,9-1,9,9,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Feb 14,away,University of Tampa JV,L,8-7,8,8,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Feb 15,home,Pasco-Hernando State,L,5-2,5,5,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Feb 18,home,vs. Northwest Florida State,W,9-4,9,9,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Feb 19,home,vs. Florence-Darlington Tech,W,7-2,7,7,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Feb 19,away,St. Johns River State,L,6-4,6,6,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Feb 20,home,vs. Miami Dade,W,4-1,4,4,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Feb 24,home,Santa Fe,W,2-1,2,2,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Feb 26,away,St. Petersburg,W,8-4,8,8,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Feb 28,away,St. Petersburg,L,10-5,10,10,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Mar 2,home,St. Petersburg,W,10-9,10,10,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Mar 3,home,Inspiration Academy,W,12-8,12,12,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Mar 5,away,Miami Dade,L,5-0,5,5,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Mar 7,home,vs. Macomb,W,8-0,8,8,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Mar 7,away,Pasco-Hernando State,L,15-3,15,15,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Mar 9,away,Florida SouthWestern State,L,6-4,6,6,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Mar 11,away,Florida SouthWestern State,L,10-9,10,10,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Mar 12,away,Florida SouthWestern State,L,12-0,12,12,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Mar 14,away,State College of Florida,L,14-10,14,14,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Mar 16,away,State College of Florida,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Mar 18,home,State College of Florida,L,8-3,8,8,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Mar 19,away,Polk State,L,5-4,5,5,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Mar 21,away,Polk State,W,4-2,4,4,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Mar 23,away,Polk State,L,4-3,4,4,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Mar 24,away,State College of Florida,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Mar 25,away,St. Petersburg,W,17-12,17,17,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Mar 26,away,St. Petersburg,W,8-6,8,8,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Mar 28,home,St. Petersburg,L,9-8,9,9,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Mar 29,away,State College of Florida,L,8-7,8,8,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Mar 30,home,University of Tampa JV,W,8-6,8,8,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Apr 1,home,ASA Miami,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Apr 1,home,ASA Miami,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Apr 4,home,Florida SouthWestern State,L,6-3,6,6,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Apr 6,home,Florida SouthWestern State,L,7-5,7,7,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Apr 8,home,Florida SouthWestern State,L,16-0,16,16,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Apr 9,home,State College of Florida,L,6-4,6,6,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Apr 11,home,State College of Florida,W,9-6,9,9,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Apr 13,away,State College of Florida,L,11-6,11,11,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Apr 15,home,Polk State,L,10-3,10,10,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Apr 16,home,Polk State,L,5-3,5,5,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Apr 18,home,Polk State,W,11-10,11,11,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Apr 20,home,St. Petersburg,W,3-1,3,3,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Apr 22,home,ASA Miami,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Apr 22,home,ASA Miami,,,,,,,,,,,,,,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Apr 23,away,Florida SouthWestern State,L,12-2,12,12,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Apr 25,home,State College of Florida,W,9-0,9,9,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
Apr 27,away,Polk State,L,12-2,12,12,0,0,0,0,0.0,,,,0.00,,,,2022,2021-22,div1,Hillsborough,hillsboroughcommunitycollege,jacobgriffithaycc,Jacob Griffith
