date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 3,home,Indian Hills,W,5-2,5,2,3,win,20240303_wy30,0,0,0,0,1.2,,,,0.00,.60,1,1,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,ryujifukudannsr,Ryuji Fukuda
Feb 25,home,Iowa Western,L,17-2,17,2,15,win,20240225_n345,0,0,0,0,1.0,4,8,8,72.00,6.00,2,,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,ryujifukudannsr,Ryuji Fukuda
Feb 23,home,Iowa Western,W,14-10,14,10,4,win,20240223_qrqr,0,1,0,0,1.0,,,,0.00,2.00,2,,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,ryujifukudannsr,Ryuji Fukuda
Feb 10,home,Northeast Texas,W,4-1,4,1,3,win,20240210_s839,0,0,0,1,2.0,1,,,0.00,1.00,1,3,2024,2023-24,div1,Cowley,cowleycountycommunitycollege,ryujifukudannsr,Ryuji Fukuda
