date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Oct 3  #,home,Louisiana Knights U18,,,,,1.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,masonlonggdn1,Mason Long
Oct 7  #,home,Meridian,,,,,1.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,masonlonggdn1,Mason Long
Oct 7  #,home,Northwest Mississippi,,,,,1.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,masonlonggdn1,Mason Long
Oct 10  #,home,Team Louisiana,,,,,1.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,masonlonggdn1,Mason Long
Oct 16  #,home,Southern University,,,,,1.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,masonlonggdn1,Mason Long
Oct 29  #,home,LA Nationals,,,,,1.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,masonlonggdn1,Mason Long
Oct 31  #,home,Southern University,,,,,1.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,masonlonggdn1,Mason Long
Jan 29,home,Wharton County,L,13-1,13,1,12.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,masonlonggdn1,Mason Long
Jan 30,home,Wharton County,W,8-5,8,5,3.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,masonlonggdn1,Mason Long
Jan 30,home,Wharton County,L,12-10,12,10,2.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,masonlonggdn1,Mason Long
Feb 6,home,Bossier Parish,L,4-2,4,2,2.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,masonlonggdn1,Mason Long
Feb 6,home,Bossier Parish,L,15-2,15,2,13.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,masonlonggdn1,Mason Long
Feb 7,home,Bossier Parish,W,17-14,17,14,3.0,win,,,,,,,,,,,,,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,masonlonggdn1,Mason Long
Feb 9,home,Pearl River,L,11-1,11,1,10.0,win,20220209_bq9s,0,0,0,0,1.0,3,1,1,9.00,2,2,,2022,2021-22,div1,Baton Rouge,batonrougecommunitycollege,masonlonggdn1,Mason Long
