date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 9,home,Highland (KS),W,10-0,10,10,,,,,,,,,,,,,2018,2017-18,div1,Butler,butlercommunitycollegeks,blakemullendorefujk,Blake Mullendore
Feb 9,home,Highland (KS),W,8-6,8,8,,,,,,,,,,,,,2018,2017-18,div1,Butler,butlercommunitycollegeks,blakemullendorefujk,Blake Mullendore
Feb 13,home,McPherson College JV,W,11-1,11,11,,,,,,,,,,,,,2018,2017-18,div1,Butler,butlercommunitycollegeks,blakemullendorefujk,Blake Mullendore
Feb 13,home,McPherson College JV,W,16-3,16,16,0,0,0,0,2.0,4,3,3,13.50,2,3,,2018,2017-18,div1,Butler,butlercommunitycollegeks,blakemullendorefujk,Blake Mullendore
Feb 15,away,Coffeyville,L,18-5,18,18,0,0,0,0,2.0,7,8,4,18.00,2,1,3,2018,2017-18,div1,Butler,butlercommunitycollegeks,blakemullendorefujk,Blake Mullendore
Feb 15,away,Coffeyville,L,9-5,9,9,,,,,,,,,,,,,2018,2017-18,div1,Butler,butlercommunitycollegeks,blakemullendorefujk,Blake Mullendore
Feb 18,home,Coffeyville,W,4-1,4,4,,,,,,,,,,,,,2018,2017-18,div1,Butler,butlercommunitycollegeks,blakemullendorefujk,Blake Mullendore
Feb 18,home,Coffeyville,W,21-7,21,21,,,,,,,,,,,,,2018,2017-18,div1,Butler,butlercommunitycollegeks,blakemullendorefujk,Blake Mullendore
Feb 25,home,Southeast,L,2-0,2,2,,,,,,,,,,,,,2018,2017-18,div1,Butler,butlercommunitycollegeks,blakemullendorefujk,Blake Mullendore
Feb 25,home,Independence,W,4-0,4,4,,,,,,,,,,,,,2018,2017-18,div1,Butler,butlercommunitycollegeks,blakemullendorefujk,Blake Mullendore
Feb 27,away,Bethany College JV,W,13-1,13,13,1,1,0,0,4.0,2,1,1,2.25,1,6,1,2018,2017-18,div1,Butler,butlercommunitycollegeks,blakemullendorefujk,Blake Mullendore
Mar 1,away,Dodge City,W,7-4,7,7,,,,,,,,,,,,,2018,2017-18,div1,Butler,butlercommunitycollegeks,blakemullendorefujk,Blake Mullendore
Mar 1,away,Dodge City,W,22-18,22,22,,,,,,,,,,,,,2018,2017-18,div1,Butler,butlercommunitycollegeks,blakemullendorefujk,Blake Mullendore
Mar 3,home,Dodge City,W,10-3,10,10,,,,,,,,,,,,,2018,2017-18,div1,Butler,butlercommunitycollegeks,blakemullendorefujk,Blake Mullendore
Mar 3,home,Dodge City,L,16-9,16,16,,,,,,,,,,,,,2018,2017-18,div1,Butler,butlercommunitycollegeks,blakemullendorefujk,Blake Mullendore
Mar 6,away,Northern Oklahoma Enid,L,17-9,17,17,1,0,1,0,1.1,2,6,6,40.50,3,0,0,2018,2017-18,div1,Butler,butlercommunitycollegeks,blakemullendorefujk,Blake Mullendore
Mar 8,home,Garden City,W,5-4,5,5,,,,,,,,,,,,,2018,2017-18,div1,Butler,butlercommunitycollegeks,blakemullendorefujk,Blake Mullendore
Mar 8,home,Garden City,W,12-11,12,12,,,,,,,,,,,,,2018,2017-18,div1,Butler,butlercommunitycollegeks,blakemullendorefujk,Blake Mullendore
