date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 20,home,Moraine Valley,L,16-15,16,15,1,win,20230320_daba,1,0,0,0,2.2,5,2,2,6.75,3,5,,2023,2022-23,div2,Kankakee,kankakeecommunitycollege,andrewvanoeverenv1i9,Andrew VanOeveren
Mar 9,home,Illinois Central,W,8-3,8,3,5,win,20230309_toeu,1,1,0,0,4.0,2,1,1,2.25,4,3,,2023,2022-23,div2,Kankakee,kankakeecommunitycollege,andrewvanoeverenv1i9,Andrew VanOeveren
Mar 4,home,Harper,W,7-5,7,5,2,win,20230304_0w2k,0,0,0,1,2.0,1,1,1,4.50,2,4,,2023,2022-23,div2,Kankakee,kankakeecommunitycollege,andrewvanoeverenv1i9,Andrew VanOeveren
