date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 18,home,Dallas College - Cedar Valley,,,,,1.0,win,,,,,,,,,,,,,,2016,2015-16,div3,Tyler,tylerjuniorcollege,ajmerkelce5y,AJ Merkel
Sep 21,home,Bossier Parish,,,,,1.0,win,,,,,,,,,,,,,,2016,2015-16,div3,Tyler,tylerjuniorcollege,ajmerkelce5y,AJ Merkel
Sep 23,home,Weatherford,,,,,1.0,win,,,,,,,,,,,,,,2016,2015-16,div3,Tyler,tylerjuniorcollege,ajmerkelce5y,AJ Merkel
Sep 25,home,TBA,,,,,1.0,win,,,,,,,,,,,,,,2016,2015-16,div3,Tyler,tylerjuniorcollege,ajmerkelce5y,AJ Merkel
Sep 30,home,Weatherford,,,,,1.0,win,,,,,,,,,,,,,,2016,2015-16,div3,Tyler,tylerjuniorcollege,ajmerkelce5y,AJ Merkel
Oct 2,home,TBA,,,,,1.0,win,,,,,,,,,,,,,,2016,2015-16,div3,Tyler,tylerjuniorcollege,ajmerkelce5y,AJ Merkel
Oct 5,home,Jarvis Christian University,,,,,1.0,win,,,,,,,,,,,,,,2016,2015-16,div3,Tyler,tylerjuniorcollege,ajmerkelce5y,AJ Merkel
Oct 7,home,Dallas College - Brookhaven,,,,,1.0,win,,,,,,,,,,,,,,2016,2015-16,div3,Tyler,tylerjuniorcollege,ajmerkelce5y,AJ Merkel
Oct 11,home,Hinds,,,,,1.0,win,,,,,,,,,,,,,,2016,2015-16,div3,Tyler,tylerjuniorcollege,ajmerkelce5y,AJ Merkel
Oct 14,home,Northeast Texas,,,,,1.0,win,,,,,,,,,,,,,,2016,2015-16,div3,Tyler,tylerjuniorcollege,ajmerkelce5y,AJ Merkel
Oct 17,home,Tyler,,,,,1.0,win,,,,,,,,,,,,,,2016,2015-16,div3,Tyler,tylerjuniorcollege,ajmerkelce5y,AJ Merkel
Oct 19,home,Tyler,,,,,1.0,win,,,,,,,,,,,,,,2016,2015-16,div3,Tyler,tylerjuniorcollege,ajmerkelce5y,AJ Merkel
Oct 20,home,Tyler,,,,,1.0,win,,,,,,,,,,,,,,2016,2015-16,div3,Tyler,tylerjuniorcollege,ajmerkelce5y,AJ Merkel
Jan 30,home,Centenary College JV,W,13-0,13,0,13.0,win,,,,,,,,,,,,,,2016,2015-16,div3,Tyler,tylerjuniorcollege,ajmerkelce5y,AJ Merkel
