date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Apr 27,home,Kellogg,L,13-1,13,1,12,win,20230427_nec7,1,0,0,0,0.0,0,0,0,0.00,0,0,,2023,2022-23,div2,Lake Michigan,lakemichigancollege,collierodell5t5c,Collier O'Dell
Apr 20,home,Marian-Ancilla,L,4-3,4,3,1,win,20230420_t0pt,0,0,1,0,7.0,4,4,1,1.29,4,3,,2023,2022-23,div2,Lake Michigan,lakemichigancollege,collierodell5t5c,Collier O'Dell
Apr 13,home,Kalamazoo Valley,L,6-5,6,5,1,win,20230413_ffoo,1,0,1,0,6.0,5,6,4,6.00,3,4,2,2023,2022-23,div2,Lake Michigan,lakemichigancollege,collierodell5t5c,Collier O'Dell
Apr 6,home,Lansing,L,7-2,7,2,5,win,20230406_mkkq,0,0,1,0,5.0,6,4,3,5.40,2,2,,2023,2022-23,div2,Lake Michigan,lakemichigancollege,collierodell5t5c,Collier O'Dell
Apr 2,home,Glen Oaks,W,19-8,19,8,11,win,20230402_3xmk,0,1,0,0,2.0,4,3,,0.00,1,1,,2023,2022-23,div2,Lake Michigan,lakemichigancollege,collierodell5t5c,Collier O'Dell
Mar 26,home,Marian-Ancilla,L,6-5,6,5,1,win,20230326_14ey,0,0,0,0,0.2,2,1,1,13.50,1,2,,2023,2022-23,div2,Lake Michigan,lakemichigancollege,collierodell5t5c,Collier O'Dell
Mar 22,home,Lansing,L,14-4,14,4,10,win,20230322_5gxi,0,0,1,0,4.0,4,8,4,9.00,2,3,1,2023,2022-23,div2,Lake Michigan,lakemichigancollege,collierodell5t5c,Collier O'Dell
Mar 9,home,Ridgewater,W,9-3,9,3,6,win,20230309_r6ak,1,1,0,0,7.0,6,3,2,2.57,3,4,,2023,2022-23,div2,Lake Michigan,lakemichigancollege,collierodell5t5c,Collier O'Dell
Mar 6,home,Century,L,16-13,16,13,3,win,20230306_vdux,1,0,1,0,3.0,4,4,2,6.00,3,1,,2023,2022-23,div2,Lake Michigan,lakemichigancollege,collierodell5t5c,Collier O'Dell
Feb 17,home,Iowa Central,L,13-2,13,2,11,win,20230217_kp1e,1,0,1,0,4.2,6,8,5,9.64,6,3,,2023,2022-23,div2,Lake Michigan,lakemichigancollege,collierodell5t5c,Collier O'Dell
