date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
May 24,home,Chattahoochee Valley,L,8-6,8,6,2,win,20140524_emy7,1,0,0,0,7.0,4,4,4,5.14,2,6,,2014,2013-14,div1,Delgado,delgadocommunitycollege,chasehymelgvgf,Chase Hymel
May 16,home,Seminole State (OK),W,4-3,4,3,1,win,20140516_0fb1,0,0,0,0,8.0,7,3,2,2.25,4,9,,2014,2013-14,div1,Delgado,delgadocommunitycollege,chasehymelgvgf,Chase Hymel
May 10,home,Baton Rouge,W,3-0,3,0,3,win,20140510_wzlv,0,1,0,0,8.0,2,,,0.00,2,9,,2014,2013-14,div1,Delgado,delgadocommunitycollege,chasehymelgvgf,Chase Hymel
Apr 26,home,Baton Rouge,W,14-1,14,1,13,win,20140426_8vfi,0,1,0,0,5.0,5,1,1,1.80,2,7,,2014,2013-14,div1,Delgado,delgadocommunitycollege,chasehymelgvgf,Chase Hymel
Apr 18,home,LSU Eunice,W,12-8,12,8,4,win,20140418_s33u,0,0,0,0,7.2,8,7,3,3.52,4,6,1,2014,2013-14,div1,Delgado,delgadocommunitycollege,chasehymelgvgf,Chase Hymel
Apr 12,home,Meridian,W,10-0,10,0,10,win,20140412_7wnb,0,1,0,0,5.0,1,,,0.00,,4,,2014,2013-14,div1,Delgado,delgadocommunitycollege,chasehymelgvgf,Chase Hymel
Apr 9,home,Coastal Alabama - Bay Minette,L,7-6,7,6,1,win,20140409_ldkj,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,div1,Delgado,delgadocommunitycollege,chasehymelgvgf,Chase Hymel
Apr 5,home,Meridian,W,7-1,7,1,6,win,20140405_epua,0,1,0,0,7.0,5,1,1,1.29,2,5,1,2014,2013-14,div1,Delgado,delgadocommunitycollege,chasehymelgvgf,Chase Hymel
Mar 29,home,Baton Rouge,L,4-3,4,3,1,win,20140329_ne0x,0,0,0,0,5.1,4,3,2,3.38,2,2,,2014,2013-14,div1,Delgado,delgadocommunitycollege,chasehymelgvgf,Chase Hymel
Mar 22,home,LSU Eunice,W,8-6,8,6,2,win,20140322_ofaz,1,1,0,0,5.0,6,4,4,7.20,2,2,,2014,2013-14,div1,Delgado,delgadocommunitycollege,chasehymelgvgf,Chase Hymel
Mar 15,home,St. Charles,W,10-0,10,0,10,win,20140315_rkf0,1,1,0,0,5.0,2,0,0,0.00,0,4,,2014,2013-14,div1,Delgado,delgadocommunitycollege,chasehymelgvgf,Chase Hymel
Mar 5,home,ASA New York,W,3-2,3,2,1,win,20140305_fzko,1,1,0,0,7.0,8,2,2,2.57,1,10,,2014,2013-14,div1,Delgado,delgadocommunitycollege,chasehymelgvgf,Chase Hymel
Feb 28,home,Pensacola State,L,4-3,4,3,1,win,20140228_1yes,1,0,0,0,5.2,5,2,2,3.18,0,3,1,2014,2013-14,div1,Delgado,delgadocommunitycollege,chasehymelgvgf,Chase Hymel
Feb 21,home,DuPage,W,22-1,22,1,21,win,20140221_goho,1,1,0,0,5.0,2,1,0,0.00,1,5,,2014,2013-14,div1,Delgado,delgadocommunitycollege,chasehymelgvgf,Chase Hymel
Feb 15,home,Pensacola State,W,6-5,6,5,1,win,20140215_rzay,1,0,0,0,5.0,2,2,2,3.60,2,3,,2014,2013-14,div1,Delgado,delgadocommunitycollege,chasehymelgvgf,Chase Hymel
Feb 8,home,Bishop State,W,7-3,7,3,4,win,20140208_k1ze,1,0,0,0,4.2,5,3,1,1.93,2,2,,2014,2013-14,div1,Delgado,delgadocommunitycollege,chasehymelgvgf,Chase Hymel
Feb 1,home,Southwest Tennessee,W,6-5,6,5,1,win,20140201_pjln,1,0,0,0,3.1,3,3,2,5.40,3,6,,2014,2013-14,div1,Delgado,delgadocommunitycollege,chasehymelgvgf,Chase Hymel
