date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 7,home,Ulster County,,,,,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Mar 13,home,vs. Triton,W,4-3,4,4,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Mar 13,home,vs. Macomb,W,6-4,6,6,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Mar 14,home,vs. Triton,L,5-2,5,5,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Mar 14,home,vs. Henry Ford,W,11-8,11,11,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Mar 15,home,Lakeland,L,10-7,10,10,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Mar 15,home,vs. Henry Ford,L,3-1,3,3,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Mar 16,home,vs. Mercer County,L,1-0,1,1,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Mar 19,home,Globe Tech,W,8-0,8,8,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Mar 21,away,Globe Tech,W,4-1,4,4,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Mar 21,away,Globe Tech,L,7-5,7,7,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Mar 22,away,Globe Tech,W,11-3,11,11,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Mar 22,away,Globe Tech,L,1-0,1,1,1,0,0,0,6.0,2,0,0,0.00,2,6,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Mar 27,home,Lackawanna,,,,,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Mar 28,away,Harford,W,12-1,12,12,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Mar 28,away,Harford,L,5-4,5,5,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Mar 29,home,UConn Avery Point,L,2-0,2,2,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Mar 29,home,UConn Avery Point,L,10-1,10,10,1,0,1,0,3.1,3,5,5,13.50,3,3,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Mar 30,home,Brookdale,,,,,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Mar 30,home,Brookdale,,,,,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Apr 1,home,Lackawanna,W,4-3,4,4,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Apr 1,home,Lackawanna,L,8-3,8,8,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Apr 2,away,Nassau,W,11-10,11,11,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Apr 4,away,Hudson Valley,W,13-1,13,13,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Apr 4,away,Hudson Valley,W,4-1,4,4,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Apr 8,away,Union,,,,,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Apr 9,away,Sullivan County,W,12-5,12,12,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Apr 10,away,ASA New York,L,3-0,3,3,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Apr 10,away,ASA New York,L,4-2,4,4,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Apr 11,home,ASA New York,W,1-0,1,1,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Apr 11,home,ASA New York,W,6-3,6,6,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Apr 14,away,ASA New York,L,5-4,5,5,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Apr 16,home,Sullivan County,W,2-0,2,2,1,0,0,0,7.0,3,0,0,0.00,3,5,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Apr 18,away,UConn Avery Point,L,5-1,5,5,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Apr 18,away,UConn Avery Point,L,12-1,12,12,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Apr 21,away,Ulster County,W,8-7,8,8,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Apr 22,home,Westchester,W,8-6,8,8,0,0,0,0,2.0,1,,,0.00,1,1,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Apr 24,away,Mercer County,W,7-5,7,7,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Apr 25,away,Garrett,,,,,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Apr 25,away,Garrett,,,,,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Apr 26,away,Potomac State,L,10-8,10,10,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Apr 26,away,Potomac State,L,15-5,15,15,0,0,0,0,0.0,,3,3,INF,3,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Apr 27,away,Hagerstown,L,4-3,4,4,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
Apr 27,away,Hagerstown,L,4-3,4,4,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
May 2,home,Globe Tech,W,4-1,4,4,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
May 2,home,Globe Tech,W,10-0,10,10,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
May 9,away,ASA New York,L,3-1,3,3,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
May 9,away,ASA New York,L,8-7,8,8,,,,,,,,,,,,,2014,2013-14,div1,Monroe College,monroecollege,brianpaulino3spa,Brian Paulino
