date,location,opponent,result,score,team_score,opp_score,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 28  #,away,Northeast Mississippi,W,13-12,13,13,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Feb 8,home,vs. Mineral Area,L,14-10,14,14,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Feb 8,away,Hinds,L,1-0,1,1,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Feb 15,home,Jefferson (MO),W,6-3,6,6,1,0,0,0,1.2,1,2,,0.00,5,3,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Feb 15,home,Kaskaskia,W,3-1,3,3,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Feb 16,home,Jefferson (MO),W,6-3,6,6,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Feb 16,home,Kaskaskia,L,5-3,5,5,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Feb 19,away,Wallace-Selma,W,10-4,10,10,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Feb 19,away,Wallace-Selma,W,1-0,1,1,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Feb 22,home,Coahoma,W,11-0,11,11,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Feb 22,home,Coahoma,W,10-0,10,10,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Feb 23,home,Jones,L,4-3,4,4,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Feb 23,home,Jones,L,2-1,2,2,1,0,1,0,2.1,3,2,1,3.86,2,2,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Feb 25,away,East Mississippi,W,8-3,8,8,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Feb 25,away,East Mississippi,L,3-0,3,3,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Mar 1,away,Copiah-Lincoln,L,6-2,6,6,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Mar 1,away,Copiah-Lincoln,L,12-2,12,12,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Mar 4,away,Marion Military,L,9-6,9,9,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Mar 7,home,Northwest Florida State,L,7-4,7,7,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Mar 8,home,East Mississippi,L,11-5,11,11,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Mar 8,home,East Mississippi,W,15-12,15,15,1,0,0,0,0.1,5,6,5,135.00,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Mar 13,home,Southeastern,L,7-6,7,7,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Mar 14,home,Southeastern,W,10-2,10,10,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Mar 17,away,Wallace-Selma,W,8-1,8,8,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Mar 17,away,Wallace-Selma,W,7-4,7,7,1,1,0,0,4.0,1,,,0.00,1,5,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Mar 19,home,Wallace State,W,9-3,9,9,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Mar 19,home,Wallace State,W,10-7,10,10,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Mar 22,home,Baton Rouge,W,10-4,10,10,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Mar 22,home,Baton Rouge,W,4-2,4,4,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Mar 23,home,Baton Rouge,L,2-1,2,2,1,0,0,0,5.0,3,1,1,1.80,0,4,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Mar 25,home,Marion Military,L,3-2,3,3,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Mar 28,home,Arkansas Baptist,W,13-3,13,13,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Mar 29,home,Arkansas Baptist,W,10-4,10,10,1,1,0,0,4.0,1,2,2,4.50,3,6,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Mar 29,home,Arkansas Baptist,W,4-2,4,4,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Apr 1,away,Coastal Alabama - Monroeville,L,8-7,8,8,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Apr 5,home,Delgado,L,7-1,7,7,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Apr 5,home,Delgado,W,7-6,7,7,1,1,0,0,4.0,2,1,1,2.25,2,2,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Apr 12,away,Delgado,L,10-0,10,10,1,0,0,0,2.0,3,4,4,18.00,4,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Apr 12,away,Delgado,L,8-1,8,8,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Apr 13,away,Delgado,L,4-2,4,4,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Apr 18,away,Baton Rouge,W,7-4,7,7,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Apr 19,away,Baton Rouge,W,5-2,5,5,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Apr 19,away,Baton Rouge,L,3-1,3,3,1,0,1,0,4.0,6,2,2,4.50,2,5,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Apr 26,home,vs. Central Alabama,L,4-3,4,4,1,0,0,0,5.0,2,1,1,1.80,4,7,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
Apr 26,away,Wallace State,W,3-0,3,3,,,,,,,,,,,,,2014,2013-14,div1,Meridian,meridiancommunitycollege,jakesmithnosb,Jake Smith
