date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Apr 6,home,Mississippi Gulf Coast,L,16-7,16,7,9,win,20240406_3pmv,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Coahoma,coahomacommunitycollege,ianerbew9ap,Ian Erbe
Apr 3,home,Northwest Mississippi,L,24-4,24,4,20,win,20240403_2zlr,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Coahoma,coahomacommunitycollege,ianerbew9ap,Ian Erbe
Apr 3,home,Northwest Mississippi,L,23-4,23,4,19,win,20240403_qxhg,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Coahoma,coahomacommunitycollege,ianerbew9ap,Ian Erbe
Mar 29,home,Meridian,L,10-4,10,4,6,win,20240329_nywa,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Coahoma,coahomacommunitycollege,ianerbew9ap,Ian Erbe
Mar 29,home,Meridian,L,9-4,9,4,5,win,20240329_5xhz,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Coahoma,coahomacommunitycollege,ianerbew9ap,Ian Erbe
Mar 25,home,East Mississippi,L,20-2,20,2,18,win,20240325_e1a6,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Coahoma,coahomacommunitycollege,ianerbew9ap,Ian Erbe
Mar 25,home,East Mississippi,L,11-1,11,1,10,win,20240325_y19n,0,0,0,0,2.1,3,4,4,15.43,3.00,4,2,2024,2023-24,div2,Coahoma,coahomacommunitycollege,ianerbew9ap,Ian Erbe
Mar 19,home,Itawamba,L,3-2,3,2,1,win,20240319_pem0,0,0,0,0,1.0,,,,0.00,2.00,2,,2024,2023-24,div2,Coahoma,coahomacommunitycollege,ianerbew9ap,Ian Erbe
Mar 19,home,Itawamba,L,7-1,7,1,6,win,20240319_fezo,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Coahoma,coahomacommunitycollege,ianerbew9ap,Ian Erbe
Mar 16,home,Hinds,L,14-0,14,0,14,win,20240316_a1to,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Coahoma,coahomacommunitycollege,ianerbew9ap,Ian Erbe
Mar 16,home,Hinds,L,11-0,11,0,11,win,20240316_3cbg,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Coahoma,coahomacommunitycollege,ianerbew9ap,Ian Erbe
Mar 13,home,Northeast Mississippi,L,13-0,13,0,13,win,20240313_c8am,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Coahoma,coahomacommunitycollege,ianerbew9ap,Ian Erbe
Mar 13,home,Northeast Mississippi,L,8-2,8,2,6,win,20240313_rgwb,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Coahoma,coahomacommunitycollege,ianerbew9ap,Ian Erbe
Mar 10,home,East Central (MS),L,12-1,12,1,11,win,20240310_tc2m,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Coahoma,coahomacommunitycollege,ianerbew9ap,Ian Erbe
Mar 10,home,East Central (MS),L,12-6,12,6,6,win,20240310_vodu,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Coahoma,coahomacommunitycollege,ianerbew9ap,Ian Erbe
Mar 7,home,Itawamba,L,6-2,6,2,4,win,20240307_8pbu,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Coahoma,coahomacommunitycollege,ianerbew9ap,Ian Erbe
Mar 7,home,Itawamba,L,6-2,6,2,4,win,20240307_226a,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Coahoma,coahomacommunitycollege,ianerbew9ap,Ian Erbe
Feb 24,home,Mineral Area,W,4-3,4,3,1,win,20240224_mo62,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Coahoma,coahomacommunitycollege,ianerbew9ap,Ian Erbe
Feb 23,home,Mineral Area,L,16-3,16,3,13,win,20240223_gbzk,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Coahoma,coahomacommunitycollege,ianerbew9ap,Ian Erbe
Feb 23,home,Mineral Area,L,9-6,9,6,3,win,20240223_gopy,0,0,0,0,2.0,3,3,3,13.50,2.50,2,3,2024,2023-24,div2,Coahoma,coahomacommunitycollege,ianerbew9ap,Ian Erbe
Feb 20,home,Northeast Mississippi,W,7-0,7,0,7,win,20240220_ai0q,0,0,0,0,1.0,,,,0.00,,,,2024,2023-24,div2,Coahoma,coahomacommunitycollege,ianerbew9ap,Ian Erbe
Feb 17,home,Dyersburg State,L,4-1,4,1,3,win,20240217_ysez,0,0,0,0,0.0,,,,0.00,,,,2024,2023-24,div2,Coahoma,coahomacommunitycollege,ianerbew9ap,Ian Erbe
