date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 26,home,Central Arizona,L,4-2,4,2,2,win,20240126_gkoy,0,0,0,0,2.0,1,,,0.00,1.00,1,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,kodybialas20mh,Kody Bialas
Feb 10,home,South Mountain,W,5-2,5,2,3,win,20240210_43ob,0,0,0,0,1.2,,,,0.00,.60,1,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,kodybialas20mh,Kody Bialas
Feb 17,home,Prairie Baseball Academy,W,7-1,7,1,6,win,20240217_ihak,0,0,0,0,1.0,,,,0.00,,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,kodybialas20mh,Kody Bialas
Mar 8,home,Community Christian (CA),W,12-2,12,2,10,win,20240308_z0ak,0,0,0,0,1.0,,1,,0.00,2.00,2,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,kodybialas20mh,Kody Bialas
Mar 17,home,Colorado Northwestern,W,9-3,9,3,6,win,20240317_rl28,0,0,0,0,2.0,1,1,1,4.50,1.50,2,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,kodybialas20mh,Kody Bialas
Mar 29,home,Salt Lake,L,12-2,12,2,10,win,20240329_3mxa,0,0,0,0,0.1,1,1,1,27.00,6.00,1,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,kodybialas20mh,Kody Bialas
Apr 6,home,Southern Idaho,W,8-7,8,7,1,win,20240406_9f12,0,0,0,0,1.0,,,,0.00,1.00,1,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,kodybialas20mh,Kody Bialas
Apr 12,home,Community Christian (CA),W,10-0,10,0,10,win,20240412_3dcl,0,0,0,0,0.2,,,,0.00,1.50,1,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,kodybialas20mh,Kody Bialas
Apr 13,home,Community Christian (CA),W,14-0,14,0,14,win,20240413_5j1r,0,0,0,0,1.0,,,,0.00,2.00,2,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,kodybialas20mh,Kody Bialas
May 3,home,Salt Lake,W,10-7,10,7,3,win,20240503_sk9i,0,0,0,0,2.0,3,3,3,13.50,3.00,3,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,kodybialas20mh,Kody Bialas
May 11,home,Salt Lake,W,18-5,18,5,13,win,20240511_of5b,0,0,0,0,1.0,1,,,0.00,1.00,,2024,2023-24,div1,Southern Nevada,collegeofsouthernnevada,kodybialas20mh,Kody Bialas
