date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 31,home,Bossier Parish,W,4-2,4,2,2.0,win,,,,,,,,,,,,,2014,2013-14,div3,Dallas College - Eastfield,eastfieldcollege,robertrussell2mg3,Robert Russell
Jan 31,home,Bossier Parish,W,4-2,4,2,2.0,win,,,,,,,,,,,,,2014,2013-14,div3,Dallas College - Eastfield,eastfieldcollege,robertrussell2mg3,Robert Russell
Feb 9,home,Ranger,W,3-1,3,1,2.0,win,,,,,,,,,,,,,2014,2013-14,div3,Dallas College - Eastfield,eastfieldcollege,robertrussell2mg3,Robert Russell
Feb 9,home,Ranger,W,2-1,2,1,1.0,win,,,,,,,,,,,,,2014,2013-14,div3,Dallas College - Eastfield,eastfieldcollege,robertrussell2mg3,Robert Russell
Feb 14,home,Texas Wesleyan,W,12-0,12,0,12.0,win,,,,,,,,,,,,,2014,2013-14,div3,Dallas College - Eastfield,eastfieldcollege,robertrussell2mg3,Robert Russell
Feb 17,home,Kansas City Kansas,W,11-6,11,6,5.0,win,,,,,,,,,,,,,2014,2013-14,div3,Dallas College - Eastfield,eastfieldcollege,robertrussell2mg3,Robert Russell
Feb 18,home,LeTourneau,W,12-0,12,0,12.0,win,,,,,,,,,,,,,2014,2013-14,div3,Dallas College - Eastfield,eastfieldcollege,robertrussell2mg3,Robert Russell
Feb 18,home,LeTourneau,L,6-5,6,5,1.0,win,20140218_m3o9,0,0,0,0,1.0,,1,1,9.00,5,1,2014,2013-14,div3,Dallas College - Eastfield,eastfieldcollege,robertrussell2mg3,Robert Russell
Feb 21,home,Dallas College - Cedar Valley,W,20-2,20,2,18.0,win,,,,,,,,,,,,,2014,2013-14,div3,Dallas College - Eastfield,eastfieldcollege,robertrussell2mg3,Robert Russell
Feb 22,home,Dallas College - Cedar Valley,W,12-7,12,7,5.0,win,,,,,,,,,,,,,2014,2013-14,div3,Dallas College - Eastfield,eastfieldcollege,robertrussell2mg3,Robert Russell
Feb 22,home,Dallas College - Cedar Valley,L,3-2,3,2,1.0,win,,,,,,,,,,,,,2014,2013-14,div3,Dallas College - Eastfield,eastfieldcollege,robertrussell2mg3,Robert Russell
Feb 24,home,Ranger,W,8-7,8,7,1.0,win,,,,,,,,,,,,,2014,2013-14,div3,Dallas College - Eastfield,eastfieldcollege,robertrussell2mg3,Robert Russell
Feb 28,home,Dallas College - Richland,W,20-5,20,5,15.0,win,,,,,,,,,,,,,2014,2013-14,div3,Dallas College - Eastfield,eastfieldcollege,robertrussell2mg3,Robert Russell
Mar 1,home,Dallas College - Richland,L,5-3,5,3,2.0,win,,,,,,,,,,,,,2014,2013-14,div3,Dallas College - Eastfield,eastfieldcollege,robertrussell2mg3,Robert Russell
Mar 1,home,Dallas College - Richland,W,9-6,9,6,3.0,win,,,,,,,,,,,,,2014,2013-14,div3,Dallas College - Eastfield,eastfieldcollege,robertrussell2mg3,Robert Russell
Mar 4,home,Paris,L,9-8,9,8,1.0,win,20140304_qifj,0,0,0,0,0.1,1,4,4,108.00,3,1,2014,2013-14,div3,Dallas College - Eastfield,eastfieldcollege,robertrussell2mg3,Robert Russell
Mar 7,home,Dallas College - Brookhaven,W,9-4,9,4,5.0,win,,,,,,,,,,,,,2014,2013-14,div3,Dallas College - Eastfield,eastfieldcollege,robertrussell2mg3,Robert Russell
