date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 27  #,home,vs. Seminole State (OK),,,,,11.0,win,,,,,,,,,,,,,2020,2019-20,div1,Barton,bartoncommunitycollege,haydenbaumwartmuf5,Hayden Baumwart
Oct 10  #,home,vs. Fort Scott,,,,,11.0,win,,,,,,,,,,,,,2020,2019-20,div1,Barton,bartoncommunitycollege,haydenbaumwartmuf5,Hayden Baumwart
Feb 8,away,Carl Albert State,W,7-2,7,2,5.0,win,,,,,,,,,,,,,2020,2019-20,div1,Barton,bartoncommunitycollege,haydenbaumwartmuf5,Hayden Baumwart
Feb 8,away,Carl Albert State,L,2-0,2,0,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Barton,bartoncommunitycollege,haydenbaumwartmuf5,Hayden Baumwart
Feb 9,away,Carl Albert State,W,6-0,6,0,6.0,win,,,,,,,,,,,,,2020,2019-20,div1,Barton,bartoncommunitycollege,haydenbaumwartmuf5,Hayden Baumwart
Feb 9,away,Carl Albert State,W,13-4,13,4,9.0,win,,,,,,,,,,,,,2020,2019-20,div1,Barton,bartoncommunitycollege,haydenbaumwartmuf5,Hayden Baumwart
Feb 14,away,Rose State,W,14-4,14,4,10.0,win,,,,,,,,,,,,,2020,2019-20,div1,Barton,bartoncommunitycollege,haydenbaumwartmuf5,Hayden Baumwart
Feb 15,away,Rose State,W,8-0,8,0,8.0,win,,,,,,,,,,,,,2020,2019-20,div1,Barton,bartoncommunitycollege,haydenbaumwartmuf5,Hayden Baumwart
Feb 15,away,Rose State,L,9-5,9,5,4.0,win,,,,,,,,,,,,,2020,2019-20,div1,Barton,bartoncommunitycollege,haydenbaumwartmuf5,Hayden Baumwart
Feb 18,away,Hesston,,,,,4.0,win,,,,,,,,,,,,,2020,2019-20,div1,Barton,bartoncommunitycollege,haydenbaumwartmuf5,Hayden Baumwart
Feb 21,away,Western Nebraska,W,7-0,7,0,7.0,win,,,,,,,,,,,,,2020,2019-20,div1,Barton,bartoncommunitycollege,haydenbaumwartmuf5,Hayden Baumwart
Feb 21,away,Western Nebraska,W,9-6,9,6,3.0,win,,,,,,,,,,,,,2020,2019-20,div1,Barton,bartoncommunitycollege,haydenbaumwartmuf5,Hayden Baumwart
Feb 22,away,Western Nebraska,W,10-0,10,0,10.0,win,,,,,,,,,,,,,2020,2019-20,div1,Barton,bartoncommunitycollege,haydenbaumwartmuf5,Hayden Baumwart
Feb 22,away,Western Nebraska,W,12-4,12,4,8.0,win,,,,,,,,,,,,,2020,2019-20,div1,Barton,bartoncommunitycollege,haydenbaumwartmuf5,Hayden Baumwart
Feb 26,home,Kansas Wesleyan University JV,,,,,8.0,win,,,,,,,,,,,,,2020,2019-20,div1,Barton,bartoncommunitycollege,haydenbaumwartmuf5,Hayden Baumwart
Feb 27,home,Kansas Wesleyan University JV,W,5-0,5,0,5.0,win,,,,,,,,,,,,,2020,2019-20,div1,Barton,bartoncommunitycollege,haydenbaumwartmuf5,Hayden Baumwart
Feb 27,home,Kansas Wesleyan University JV,W,14-3,14,3,11.0,win,,,,,,,,,,,,,2020,2019-20,div1,Barton,bartoncommunitycollege,haydenbaumwartmuf5,Hayden Baumwart
Mar 2,away,Kansas Wesleyan University JV,W,20-5,20,5,15.0,win,,,,,,,,,,,,,2020,2019-20,div1,Barton,bartoncommunitycollege,haydenbaumwartmuf5,Hayden Baumwart
Mar 2,away,Kansas Wesleyan University JV,W,12-1,12,1,11.0,win,,,,,,,,,,,,,2020,2019-20,div1,Barton,bartoncommunitycollege,haydenbaumwartmuf5,Hayden Baumwart
Mar 5,away,Hutchinson,W,4-3,4,3,1.0,win,,,,,,,,,,,,,2020,2019-20,div1,Barton,bartoncommunitycollege,haydenbaumwartmuf5,Hayden Baumwart
Mar 5,away,Hutchinson,W,3-2,3,2,1.0,win,,,,,,,,,,,,,2020,2019-20,div1,Barton,bartoncommunitycollege,haydenbaumwartmuf5,Hayden Baumwart
Mar 7,home,Hutchinson,W,12-1,12,1,11.0,win,,,,,,,,,,,,,2020,2019-20,div1,Barton,bartoncommunitycollege,haydenbaumwartmuf5,Hayden Baumwart
Mar 7,home,Hutchinson,W,16-6,16,6,10.0,win,,,,,,,,,,,,,2020,2019-20,div1,Barton,bartoncommunitycollege,haydenbaumwartmuf5,Hayden Baumwart
Mar 9,home,North Iowa Area,W,8-4,8,4,4.0,win,,,,,,,,,,,,,2020,2019-20,div1,Barton,bartoncommunitycollege,haydenbaumwartmuf5,Hayden Baumwart
Mar 12,away,Colby,L,19-14,19,14,5.0,win,,,,,,,,,,,,,2020,2019-20,div1,Barton,bartoncommunitycollege,haydenbaumwartmuf5,Hayden Baumwart
