date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 26,home,Polk State,L,9-5,9,5,4,win,20240126_9cn7,0,0,1,0,3.0,5,5,5,15.00,2.00,1,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Feb 2,home,Miami Dade,W,4-1,4,1,3,win,20240202_ybp2,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Feb 3,home,Florence-Darlington Tech,W,2-1,2,1,1,win,20240203_nb3y,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Feb 3,home,Wallace-Dothan,L,5-3,5,3,2,win,20240203_yaac,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Feb 4,home,Florida SouthWestern State,W,9-5,9,5,4,win,20240204_vhmt,1,0,0,0,2.1,6,3,3,11.57,3.43,2,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Feb 8,home,Southern Union State,W,10-0,10,0,10,win,20240208_9e76,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Feb 9,home,Walters State,L,10-0,10,0,10,win,20240209_zfv5,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Feb 10,home,Walters State,L,13-4,13,4,9,win,20240210_06dv,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Feb 10,home,Central Alabama,W,15-1,15,1,14,win,20240210_t6nq,1,1,0,0,4.0,0,0,0,0.00,.00,0,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Feb 14,home,Shelton State,L,16-2,16,2,14,win,20240214_0lro,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Feb 15,home,Columbia State,W,13-4,13,4,9,win,20240215_rv2d,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Feb 16,home,Columbia State,W,5-2,5,2,3,win,20240216_a3a5,1,0,0,0,3.0,4,1,1,3.00,2.33,3,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Feb 20,home,Wallace-Dothan,L,7-4,7,4,3,win,20240220_q553,0,0,0,0,0.1,1,,,0.00,6.00,1,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Feb 24,home,Grand Rapids,W,10-0,10,0,10,win,20240224_ysr3,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Feb 25,home,Grand Rapids,W,20-2,20,2,18,win,20240225_h5dz,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Feb 25,home,Grand Rapids,W,12-2,12,2,10,win,20240225_1i1h,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Feb 27,home,Coastal Alabama - South,W,18-2,18,2,16,win,20240227_awdi,1,1,0,0,4.0,6,2,2,4.50,2.00,2,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Mar 3,home,Gordon State,W,12-10,12,10,2,win,20240303_e9b2,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Mar 3,home,Gordon State,W,11-0,11,0,11,win,20240303_gzbb,0,0,0,0,1.0,,,,0.00,1.00,1,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Mar 7,home,Northwest Florida State,L,5-1,5,1,4,win,20240307_1ops,0,0,0,0,2.0,,1,,0.00,.50,1,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Mar 8,home,Northwest Florida State,W,9-8,9,8,1,win,20240308_mfyn,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Mar 11,home,Pensacola State,L,10-9,10,9,1,win,20240311_o3pc,0,0,0,0,2.0,3,1,1,4.50,2.50,2,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Mar 16,home,Gulf Coast State,L,11-1,11,1,10,win,20240316_3bsa,0,0,0,0,4.0,2,2,2,4.50,1.00,2,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Mar 21,home,Tallahassee,W,11-7,11,7,4,win,20240321_aaec,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Mar 23,home,Tallahassee,W,9-8,9,8,1,win,20240323_xzur,0,0,0,0,1.0,2,4,4,36.00,3.00,1,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Mar 28,home,Northwest Florida State,W,9-8,9,8,1,win,20240328_ir7r,0,0,0,0,0.1,1,1,1,27.00,6.00,1,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Mar 30,home,Northwest Florida State,L,9-1,9,1,8,win,20240330_x2al,1,0,0,0,1.2,0,0,0,0.00,1.20,2,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Mar 30,home,Northwest Florida State,W,18-14,18,14,4,win,20240330_avtr,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
Apr 2,home,Pensacola State,W,7-1,7,1,6,win,20240402_o7rz,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Chipola,chipolacollege,miguelhugasym3r,Miguel Hugas
