date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 28,home,Union,,,,,8.0,win,,,,,,,,,,,,,2016,2015-16,div3,Borough of Manhattan,boroughofmanhattancommunitycollege,brandontorresoite,Brandon Torres
Feb 28,home,Union,,,,,8.0,win,,,,,,,,,,,,,2016,2015-16,div3,Borough of Manhattan,boroughofmanhattancommunitycollege,brandontorresoite,Brandon Torres
Mar 5,home,Bergen,,,,,8.0,win,,,,,,,,,,,,,2016,2015-16,div3,Borough of Manhattan,boroughofmanhattancommunitycollege,brandontorresoite,Brandon Torres
Mar 5,home,Bergen,,,,,8.0,win,,,,,,,,,,,,,2016,2015-16,div3,Borough of Manhattan,boroughofmanhattancommunitycollege,brandontorresoite,Brandon Torres
Mar 6,home,Ulster County,,,,,8.0,win,,,,,,,,,,,,,2016,2015-16,div3,Borough of Manhattan,boroughofmanhattancommunitycollege,brandontorresoite,Brandon Torres
Mar 6,home,Ulster County,,,,,8.0,win,,,,,,,,,,,,,2016,2015-16,div3,Borough of Manhattan,boroughofmanhattancommunitycollege,brandontorresoite,Brandon Torres
Mar 7,home,Westchester,L,11-0,11,0,11.0,win,,,,,,,,,,,,,2016,2015-16,div3,Borough of Manhattan,boroughofmanhattancommunitycollege,brandontorresoite,Brandon Torres
Mar 11,home,Globe Tech,L,10-0,10,0,10.0,win,,,,,,,,,,,,,2016,2015-16,div3,Borough of Manhattan,boroughofmanhattancommunitycollege,brandontorresoite,Brandon Torres
Mar 11,home,Globe Tech,L,1-0,1,0,1.0,win,,,,,,,,,,,,,2016,2015-16,div3,Borough of Manhattan,boroughofmanhattancommunitycollege,brandontorresoite,Brandon Torres
Mar 12,home,Raritan Valley,L,13-5,13,5,8.0,win,,,,,,,,,,,,,2016,2015-16,div3,Borough of Manhattan,boroughofmanhattancommunitycollege,brandontorresoite,Brandon Torres
Mar 12,home,Raritan Valley,L,11-0,11,0,11.0,win,,,,,,,,,,,,,2016,2015-16,div3,Borough of Manhattan,boroughofmanhattancommunitycollege,brandontorresoite,Brandon Torres
Mar 13,home,Finger Lakes,L,2-1,2,1,1.0,win,,,,,,,,,,,,,2016,2015-16,div3,Borough of Manhattan,boroughofmanhattancommunitycollege,brandontorresoite,Brandon Torres
Mar 13,home,Finger Lakes,L,19-1,19,1,18.0,win,,,,,,,,,,,,,2016,2015-16,div3,Borough of Manhattan,boroughofmanhattancommunitycollege,brandontorresoite,Brandon Torres
Mar 14,home,Ulster County,,,,,18.0,win,,,,,,,,,,,,,2016,2015-16,div3,Borough of Manhattan,boroughofmanhattancommunitycollege,brandontorresoite,Brandon Torres
Mar 16,home,Ulster County,L,13-1,13,1,12.0,win,,,,,,,,,,,,,2016,2015-16,div3,Borough of Manhattan,boroughofmanhattancommunitycollege,brandontorresoite,Brandon Torres
Mar 18,home,Globe Tech,L,10-1,10,1,9.0,win,20160318_a0jy,1,0,1,0,6.0,8,8,1,1.50,7,6,2016,2015-16,div3,Borough of Manhattan,boroughofmanhattancommunitycollege,brandontorresoite,Brandon Torres
Mar 18,home,Globe Tech,L,9-3,9,3,6.0,win,,,,,,,,,,,,,2016,2015-16,div3,Borough of Manhattan,boroughofmanhattancommunitycollege,brandontorresoite,Brandon Torres
Mar 19,home,Lackawanna,L,10-0,10,0,10.0,win,,,,,,,,,,,,,2016,2015-16,div3,Borough of Manhattan,boroughofmanhattancommunitycollege,brandontorresoite,Brandon Torres
Mar 19,home,Lackawanna,L,10-0,10,0,10.0,win,,,,,,,,,,,,,2016,2015-16,div3,Borough of Manhattan,boroughofmanhattancommunitycollege,brandontorresoite,Brandon Torres
Mar 23,home,Tompkins Cortland,L,6-5,6,5,1.0,win,,,,,,,,,,,,,2016,2015-16,div3,Borough of Manhattan,boroughofmanhattancommunitycollege,brandontorresoite,Brandon Torres
Mar 23,home,Tompkins Cortland,L,9-4,9,4,5.0,win,20160323_4qkr,1,0,0,0,5.0,3,2,2,3.60,2,3,2016,2015-16,div3,Borough of Manhattan,boroughofmanhattancommunitycollege,brandontorresoite,Brandon Torres
Mar 24,home,Jefferson (NY),L,5-2,5,2,3.0,win,,,,,,,,,,,,,2016,2015-16,div3,Borough of Manhattan,boroughofmanhattancommunitycollege,brandontorresoite,Brandon Torres
Mar 24,home,Jefferson (NY),L,10-0,10,0,10.0,win,,,,,,,,,,,,,2016,2015-16,div3,Borough of Manhattan,boroughofmanhattancommunitycollege,brandontorresoite,Brandon Torres
Mar 30,home,Bronx,L,12-9,12,9,3.0,win,20160330_5kow,1,0,0,0,4.0,4,8,2,4.50,6,7,2016,2015-16,div3,Borough of Manhattan,boroughofmanhattancommunitycollege,brandontorresoite,Brandon Torres
Apr 1,home,Bronx,W,14-6,14,6,8.0,win,,,,,,,,,,,,,2016,2015-16,div3,Borough of Manhattan,boroughofmanhattancommunitycollege,brandontorresoite,Brandon Torres
Apr 3,home,Sussex County,,,,,8.0,win,,,,,,,,,,,,,2016,2015-16,div3,Borough of Manhattan,boroughofmanhattancommunitycollege,brandontorresoite,Brandon Torres
