date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 25,home,Cecil,W,6-2,6,2,4,win,20240225_b4ha,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Westchester,westchestercommunitycollege,derekbeloffdavisid1w,Derek Beloff-Davis
Mar 11,home,Kalamazoo Valley,L,13-8,13,8,5,win,20240311_t2a7,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Westchester,westchestercommunitycollege,derekbeloffdavisid1w,Derek Beloff-Davis
Mar 11,home,Kalamazoo Valley,L,13-5,13,5,8,win,20240311_v28f,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Westchester,westchestercommunitycollege,derekbeloffdavisid1w,Derek Beloff-Davis
Mar 12,home,Kirkwood,L,23-1,23,1,22,win,20240312_ytzf,0,0,0,0,1.1,1,1,1,6.75,3.00,3,2024,2023-24,div2,Westchester,westchestercommunitycollege,derekbeloffdavisid1w,Derek Beloff-Davis
Mar 25,home,Manhattanville College (JV),L,12-1,12,1,11,win,20240325_uta8,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Westchester,westchestercommunitycollege,derekbeloffdavisid1w,Derek Beloff-Davis
Apr 5,home,Monroe College - Bronx,W,26-6,26,6,20,win,20240405_u3em,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Westchester,westchestercommunitycollege,derekbeloffdavisid1w,Derek Beloff-Davis
Apr 15,home,Dominican University JV,W,16-5,16,5,11,win,20240415_vqqi,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Westchester,westchestercommunitycollege,derekbeloffdavisid1w,Derek Beloff-Davis
Apr 16,home,Manhattanville University JV,W,13-1,13,1,12,win,20240416_nizt,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Westchester,westchestercommunitycollege,derekbeloffdavisid1w,Derek Beloff-Davis
Apr 20,home,Sullivan County,L,9-5,9,5,4,win,20240420_doh1,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Westchester,westchestercommunitycollege,derekbeloffdavisid1w,Derek Beloff-Davis
Apr 23,home,Raritan Valley,W,13-2,13,2,11,win,20240423_hk7r,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Westchester,westchestercommunitycollege,derekbeloffdavisid1w,Derek Beloff-Davis
May 3,home,Orange County,W,19-3,19,3,16,win,20240503_mhk4,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Westchester,westchestercommunitycollege,derekbeloffdavisid1w,Derek Beloff-Davis
May 4,home,Orange County,W,12-0,12,0,12,win,20240504_w393,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Westchester,westchestercommunitycollege,derekbeloffdavisid1w,Derek Beloff-Davis
