date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 10,home,Northern Oklahoma Enid,W,4-3,4,3,1.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Feb 10,home,Northern Oklahoma Enid,L,5-4,5,4,1.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Feb 11,home,Northern Oklahoma Enid,W,16-10,16,10,6.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Feb 11,home,Northern Oklahoma Enid,L,4-3,4,3,1.0,win,20170211_zws7,0,0,0,0,1.1,1,,,0.00,1,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Feb 18,home,Northern Oklahoma Tonkawa,W,11-7,11,7,4.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Feb 18,home,Northern Oklahoma Tonkawa,W,8-6,8,6,2.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Feb 19,home,Northern Oklahoma Tonkawa,W,7-6,7,6,1.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Feb 19,home,Northern Oklahoma Tonkawa,W,7-4,7,4,3.0,win,20170219_svvr,0,0,0,0,2.0,,,,0.00,1,2,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Feb 25,home,Butler,L,7-6,7,6,1.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Feb 25,home,Butler,L,9-8,9,8,1.0,win,20170225_32uz,0,0,0,0,1.0,,,,0.00,,1,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Feb 26,home,Butler,W,7-5,7,5,2.0,win,20170226_58et,0,0,0,1,1.0,1,,,0.00,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Mar 2,home,Lake Land,W,12-2,12,2,10.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Mar 3,home,Iowa Central,L,7-6,7,6,1.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Mar 4,home,Rend Lake,W,4-3,4,3,1.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Mar 4,home,Lincoln Trail,L,5-0,5,0,5.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Mar 8,home,Iowa Western,L,7-3,7,3,4.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Mar 9,home,Wentworth Military,W,14-3,14,3,11.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Mar 9,home,Wentworth Military,W,8-2,8,2,6.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Mar 10,home,Wentworth Military,W,11-0,11,0,11.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Mar 10,home,Wentworth Military,W,13-2,13,2,11.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Mar 15,home,Cloud County,L,14-11,14,11,3.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Mar 18,home,Iowa Central,W,4-3,4,3,1.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Mar 18,home,Iowa Central,L,2-1,2,1,1.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Mar 19,home,Iowa Central,W,6-2,6,2,4.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Mar 19,home,Iowa Central,L,13-6,13,6,7.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Mar 25,home,Lake Region State,W,7-6,7,6,1.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Mar 25,home,Lake Region State,W,11-1,11,1,10.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Mar 26,home,Lake Region State,W,14-4,14,4,10.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Mar 28,home,Highland (KS),W,12-1,12,1,11.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Apr 4,home,Highland (KS),L,5-4,5,4,1.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Apr 7,home,Hesston,W,6-4,6,4,2.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
Apr 7,home,Hesston,W,15-5,15,5,10.0,win,,,,,,,,,,,,,2017,2016-17,div2,Southeast,southeastcommunitycollege,mattcook8fnu,Matt Cook
