date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 24,home,Northeastern,L,24-2,24,2,22,win,20240224_hajp,0,0,1,0,2.1,5,10,10,38.57,4.71,6,2024,2023-24,div2,Dawson,dawsoncommunitycollege,austingray222r,Austin Gray
Mar 2,home,Western Nebraska,L,11-1,11,1,10,win,20240302_zyie,0,0,1,0,2.0,6,9,7,31.50,4.00,2,2024,2023-24,div2,Dawson,dawsoncommunitycollege,austingray222r,Austin Gray
Mar 11,home,Delta Blue Jays,L,7-6,7,6,1,win,20240311_f89y,0,0,0,0,4.2,4,7,4,7.71,2.36,7,2024,2023-24,div2,Dawson,dawsoncommunitycollege,austingray222r,Austin Gray
Mar 13,home,Hamline University JV,L,14-9,14,9,5,win,20240313_vd31,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Dawson,dawsoncommunitycollege,austingray222r,Austin Gray
Apr 1,home,Jamestown JV,W,10-3,10,3,7,win,20240401_z5yx,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Dawson,dawsoncommunitycollege,austingray222r,Austin Gray
Apr 1,home,Jamestown JV,W,9-5,9,5,4,win,20240401_uavi,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Dawson,dawsoncommunitycollege,austingray222r,Austin Gray
Apr 3,home,Miles,L,8-3,8,3,5,win,20240403_7w2n,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Dawson,dawsoncommunitycollege,austingray222r,Austin Gray
Apr 3,home,Miles,L,10-2,10,2,8,win,20240403_6xxf,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Dawson,dawsoncommunitycollege,austingray222r,Austin Gray
Apr 6,home,Bismarck State,L,5-3,5,3,2,win,20240406_1dea,0,0,1,0,6.0,7,5,,0.00,1.33,1,2024,2023-24,div2,Dawson,dawsoncommunitycollege,austingray222r,Austin Gray
Apr 7,home,Bismarck State,L,13-4,13,4,9,win,20240407_x0lx,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Dawson,dawsoncommunitycollege,austingray222r,Austin Gray
Apr 10,home,Dakota-Bottineau,L,4-2,4,2,2,win,20240410_uiss,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Dawson,dawsoncommunitycollege,austingray222r,Austin Gray
Apr 13,home,North Dakota SCS,L,10-9,10,9,1,win,20240413_ngsv,0,0,0,0,6.0,3,3,1,1.50,1.17,4,2024,2023-24,div2,Dawson,dawsoncommunitycollege,austingray222r,Austin Gray
Apr 14,home,North Dakota SCS,L,9-7,9,7,2,win,20240414_vu1i,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Dawson,dawsoncommunitycollege,austingray222r,Austin Gray
Apr 14,home,North Dakota SCS,L,8-7,8,7,1,win,20240414_qdfj,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Dawson,dawsoncommunitycollege,austingray222r,Austin Gray
Apr 20,home,Williston State,L,7-6,7,6,1,win,20240420_o18z,0,0,1,0,3.0,5,6,6,18.00,2.67,3,2024,2023-24,div2,Dawson,dawsoncommunitycollege,austingray222r,Austin Gray
Apr 21,home,Williston State,L,7-5,7,5,2,win,20240421_z79i,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Dawson,dawsoncommunitycollege,austingray222r,Austin Gray
Apr 25,home,Miles,L,8-0,8,0,8,win,20240425_kpu2,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Dawson,dawsoncommunitycollege,austingray222r,Austin Gray
Apr 27,home,Lake Region State,L,19-0,19,0,19,win,20240427_xl86,0,0,1,0,5.0,6,5,2,3.60,1.80,3,2024,2023-24,div2,Dawson,dawsoncommunitycollege,austingray222r,Austin Gray
