date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 22  #,home,Bryan College,,,,,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,gagehensley2s2k,Gage Hensley
Jan 30  #,home,Lee University,,,,,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,gagehensley2s2k,Gage Hensley
Feb 9,away,Wallace State,L,6-5,6,6,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,gagehensley2s2k,Gage Hensley
Feb 12,home,Vincennes,W,7-4,7,7,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,gagehensley2s2k,Gage Hensley
Feb 12,home,Vincennes,W,4-1,4,4,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,gagehensley2s2k,Gage Hensley
Feb 13,home,Vincennes,W,6-5,6,6,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,gagehensley2s2k,Gage Hensley
Feb 15,away,Georgia Highlands,L,7-1,7,7,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,gagehensley2s2k,Gage Hensley
Feb 18,home,vs. Heartland,W,7-5,7,7,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,gagehensley2s2k,Gage Hensley
Feb 18,home,vs. Iowa Central,L,4-1,4,4,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,gagehensley2s2k,Gage Hensley
Feb 19,home,vs. Southwestern Illinois,W,9-1,9,9,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,gagehensley2s2k,Gage Hensley
Feb 19,home,vs. East Mississippi,L,5-3,5,5,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,gagehensley2s2k,Gage Hensley
Feb 22,away,Maryville (Tenn.),W,10-2,10,10,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,gagehensley2s2k,Gage Hensley
Feb 22,away,Maryville (Tenn.),W,10-1,10,10,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,gagehensley2s2k,Gage Hensley
Feb 26,home,Edison State,W,10-0,10,10,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,gagehensley2s2k,Gage Hensley
Feb 26,home,Edison State,W,8-3,8,8,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,gagehensley2s2k,Gage Hensley
Mar 2,home,Maryville (Tenn.),W,14-4,14,14,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,gagehensley2s2k,Gage Hensley
Mar 2,home,Maryville (Tenn.),W,17-7,17,17,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,gagehensley2s2k,Gage Hensley
Mar 4,away,Dyersburg State,L,4-2,4,4,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,gagehensley2s2k,Gage Hensley
Mar 5,away,Dyersburg State,L,9-2,9,9,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,gagehensley2s2k,Gage Hensley
Mar 5,away,Dyersburg State,L,3-2,3,3,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,gagehensley2s2k,Gage Hensley
Mar 9,home,BCA,W,12-2,12,12,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,gagehensley2s2k,Gage Hensley
Mar 9,home,BCA,W,8-2,8,8,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,gagehensley2s2k,Gage Hensley
Mar 11,home,Jackson State,W,4-2,4,4,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,gagehensley2s2k,Gage Hensley
Mar 11,home,Jackson State,W,4-1,4,4,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,gagehensley2s2k,Gage Hensley
Mar 12,home,Jackson State,,,,,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,gagehensley2s2k,Gage Hensley
Mar 15,away,Georgia Highlands,L,14-4,14,14,,,,,,,,,,,,2022,2021-22,div1,Cleveland State,clevelandstatecommunitycollege,gagehensley2s2k,Gage Hensley
