date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 3,home,Frank Phillips,W,17-9,17,9,8.0,win,,,,,,,,,,,,,2018,2017-18,div2,Redlands,redlandscommunitycollege,cordelmaxw3ow,Cordel Max
Feb 3,home,Frank Phillips,W,10-6,10,6,4.0,win,20180203_jad5,0,1,0,0,4.0,2,,,0.00,2,3,2018,2017-18,div2,Redlands,redlandscommunitycollege,cordelmaxw3ow,Cordel Max
Feb 9,home,Vernon,W,6-3,6,3,3.0,win,,,,,,,,,,,,,2018,2017-18,div2,Redlands,redlandscommunitycollege,cordelmaxw3ow,Cordel Max
Feb 9,home,Vernon,W,6-3,6,3,3.0,win,20180209_j4hl,0,1,0,0,5.2,9,2,2,3.18,2,3,2018,2017-18,div2,Redlands,redlandscommunitycollege,cordelmaxw3ow,Cordel Max
Feb 10,home,Vernon,W,10-2,10,2,8.0,win,,,,,,,,,,,,,2018,2017-18,div2,Redlands,redlandscommunitycollege,cordelmaxw3ow,Cordel Max
Feb 13,home,Rose State,W,9-6,9,6,3.0,win,,,,,,,,,,,,,2018,2017-18,div2,Redlands,redlandscommunitycollege,cordelmaxw3ow,Cordel Max
Feb 15,home,Northeastern Oklahoma A&M,W,13-1,13,1,12.0,win,,,,,,,,,,,,,2018,2017-18,div2,Redlands,redlandscommunitycollege,cordelmaxw3ow,Cordel Max
Feb 15,home,Northeastern Oklahoma A&M,W,8-3,8,3,5.0,win,20180215_amr5,0,1,0,0,6.0,3,1,1,1.50,1,7,2018,2017-18,div2,Redlands,redlandscommunitycollege,cordelmaxw3ow,Cordel Max
Feb 26,home,North Central Texas,W,11-8,11,8,3.0,win,,,,,,,,,,,,,2018,2017-18,div2,Redlands,redlandscommunitycollege,cordelmaxw3ow,Cordel Max
Feb 26,home,North Central Texas,W,5-2,5,2,3.0,win,20180226_iyux,0,1,0,0,7.0,9,2,2,2.57,,5,2018,2017-18,div2,Redlands,redlandscommunitycollege,cordelmaxw3ow,Cordel Max
Feb 27,home,Hutchinson,L,13-5,13,5,8.0,win,,,,,,,,,,,,,2018,2017-18,div2,Redlands,redlandscommunitycollege,cordelmaxw3ow,Cordel Max
