date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 6,home,Wayland Baptist University JV,W,12-1,12,1,11,win,20170206_of5u,0,0,0,0,1.0,1,,,0.00,,1,2017,2016-17,div1,Howard (TX),howardcollege,ryanwilliamsd2e6,Ryan Williams
Feb 12,home,San Jacinto,L,3-1,3,1,2,win,20170212_mjn7,0,0,0,0,2.0,,,,0.00,1,2,2017,2016-17,div1,Howard (TX),howardcollege,ryanwilliamsd2e6,Ryan Williams
Feb 24,home,McLennan,L,13-5,13,5,8,win,20170224_toep,0,0,0,0,2.0,2,2,2,9.00,4,2,2017,2016-17,div1,Howard (TX),howardcollege,ryanwilliamsd2e6,Ryan Williams
Mar 3,home,Clarendon,W,7-4,7,4,3,win,20170303_5wtz,0,1,0,0,2.2,1,,,0.00,3,4,2017,2016-17,div1,Howard (TX),howardcollege,ryanwilliamsd2e6,Ryan Williams
Mar 10,home,Midland,L,9-4,9,4,5,win,20170310_bnxg,0,0,0,0,1.0,1,2,2,18.00,1,,2017,2016-17,div1,Howard (TX),howardcollege,ryanwilliamsd2e6,Ryan Williams
Mar 11,home,Midland,L,12-10,12,10,2,win,20170311_ivsl,0,0,0,0,0.1,,,,0.00,1,,2017,2016-17,div1,Howard (TX),howardcollege,ryanwilliamsd2e6,Ryan Williams
Mar 15,home,Midland,W,24-14,24,14,10,win,20170315_cz8t,0,1,0,0,0.2,,,,0.00,1,2,2017,2016-17,div1,Howard (TX),howardcollege,ryanwilliamsd2e6,Ryan Williams
Mar 17,home,El Paso,W,10-0,10,0,10,win,20170317_ji63,1,1,0,0,5.0,3,0,0,0.00,0,5,2017,2016-17,div1,Howard (TX),howardcollege,ryanwilliamsd2e6,Ryan Williams
Mar 24,home,Clarendon,W,21-20,21,20,1,win,20170324_7lrj,1,0,0,0,2.1,6,7,7,27.00,3,1,2017,2016-17,div1,Howard (TX),howardcollege,ryanwilliamsd2e6,Ryan Williams
Apr 2,home,Frank Phillips,W,8-4,8,4,4,win,20170402_os92,1,1,0,0,5.0,3,3,2,3.60,1,4,2017,2016-17,div1,Howard (TX),howardcollege,ryanwilliamsd2e6,Ryan Williams
Apr 7,home,Western Texas,W,7-6,7,6,1,win,20170407_8btf,1,0,0,0,2.0,4,5,5,22.50,3,0,2017,2016-17,div1,Howard (TX),howardcollege,ryanwilliamsd2e6,Ryan Williams
Apr 14,home,New Mexico Military,W,17-4,17,4,13,win,20170414_vpi5,1,0,0,0,5.0,4,4,4,7.20,4,5,2017,2016-17,div1,Howard (TX),howardcollege,ryanwilliamsd2e6,Ryan Williams
Apr 22,home,Odessa,W,5-4,5,4,1,win,20170422_zu6t,1,0,0,0,3.0,7,3,2,6.00,2,1,2017,2016-17,div1,Howard (TX),howardcollege,ryanwilliamsd2e6,Ryan Williams
Apr 29,home,Luna,W,21-12,21,12,9,win,20170429_uhb5,1,0,0,0,3.0,9,7,7,21.00,2,5,2017,2016-17,div1,Howard (TX),howardcollege,ryanwilliamsd2e6,Ryan Williams
May 5,home,New Mexico,L,10-4,10,4,6,win,20170505_86ld,0,0,0,0,1.1,2,4,4,27.00,3,,2017,2016-17,div1,Howard (TX),howardcollege,ryanwilliamsd2e6,Ryan Williams
May 6,home,New Mexico,W,9-8,9,8,1,win,20170506_kr1o,0,0,0,0,1.0,,,,0.00,1,2,2017,2016-17,div1,Howard (TX),howardcollege,ryanwilliamsd2e6,Ryan Williams
