date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 26,home,Chattahoochee Valley,L,14-9,14,9,5.0,win,,,,,,,,,,,,,2018,2017-18,div1,East Georgia State,eastgeorgiacollege,rhettgay7fsq,Rhett Gay
Jan 27,home,Chattahoochee Valley,W,12-3,12,3,9.0,win,20180127_rrff,1,0,0,0,5.1,7,3,3,5.06,1,4,2018,2017-18,div1,East Georgia State,eastgeorgiacollege,rhettgay7fsq,Rhett Gay
Jan 27,home,Chattahoochee Valley,L,4-1,4,1,3.0,win,,,,,,,,,,,,,2018,2017-18,div1,East Georgia State,eastgeorgiacollege,rhettgay7fsq,Rhett Gay
Feb 2,home,USC Salkehatchie,L,5-4,5,4,1.0,win,,,,,,,,,,,,,2018,2017-18,div1,East Georgia State,eastgeorgiacollege,rhettgay7fsq,Rhett Gay
Feb 2,home,USC Salkehatchie,L,3-1,3,1,2.0,win,,,,,,,,,,,,,2018,2017-18,div1,East Georgia State,eastgeorgiacollege,rhettgay7fsq,Rhett Gay
Feb 6,home,USC Salkehatchie,W,8-3,8,3,5.0,win,20180206_ubx4,1,1,0,0,6.0,5,2,1,1.50,1,8,2018,2017-18,div1,East Georgia State,eastgeorgiacollege,rhettgay7fsq,Rhett Gay
Feb 7,home,Brewton Parker JV,,,,,5.0,win,,,,,,,,,,,,,2018,2017-18,div1,East Georgia State,eastgeorgiacollege,rhettgay7fsq,Rhett Gay
Feb 7,home,Brewton Parker JV,,,,,5.0,win,,,,,,,,,,,,,2018,2017-18,div1,East Georgia State,eastgeorgiacollege,rhettgay7fsq,Rhett Gay
Feb 9,home,Spartanburg Methodist,L,6-3,6,3,3.0,win,,,,,,,,,,,,,2018,2017-18,div1,East Georgia State,eastgeorgiacollege,rhettgay7fsq,Rhett Gay
Feb 9,home,Spartanburg Methodist,L,4-1,4,1,3.0,win,,,,,,,,,,,,,2018,2017-18,div1,East Georgia State,eastgeorgiacollege,rhettgay7fsq,Rhett Gay
Feb 11,home,Spartanburg Methodist,,,,,3.0,win,,,,,,,,,,,,,2018,2017-18,div1,East Georgia State,eastgeorgiacollege,rhettgay7fsq,Rhett Gay
Feb 11,home,Spartanburg Methodist,,,,,3.0,win,,,,,,,,,,,,,2018,2017-18,div1,East Georgia State,eastgeorgiacollege,rhettgay7fsq,Rhett Gay
Feb 13,home,Southern Union State,,,,,3.0,win,,,,,,,,,,,,,2018,2017-18,div1,East Georgia State,eastgeorgiacollege,rhettgay7fsq,Rhett Gay
Feb 18,home,Potomac State,W,7-6,7,6,1.0,win,,,,,,,,,,,,,2018,2017-18,div1,East Georgia State,eastgeorgiacollege,rhettgay7fsq,Rhett Gay
Feb 18,home,Florence-Darlington Tech,W,3-0,3,0,3.0,win,20180218_pdfk,1,1,0,0,7.0,3,0,0,0.00,1,5,2018,2017-18,div1,East Georgia State,eastgeorgiacollege,rhettgay7fsq,Rhett Gay
Feb 20,home,Southern Union State,L,10-7,10,7,3.0,win,,,,,,,,,,,,,2018,2017-18,div1,East Georgia State,eastgeorgiacollege,rhettgay7fsq,Rhett Gay
Feb 23,home,Hillsborough,W,7-5,7,5,2.0,win,,,,,,,,,,,,,2018,2017-18,div1,East Georgia State,eastgeorgiacollege,rhettgay7fsq,Rhett Gay
Feb 24,home,State College of Florida,L,7-5,7,5,2.0,win,,,,,,,,,,,,,2018,2017-18,div1,East Georgia State,eastgeorgiacollege,rhettgay7fsq,Rhett Gay
