date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 4,home,Texas Post Grad,W,4-1,4,1,3.0,win,,,,,,,,,,,,,2021,2020-21,div1,McCook,mccookcommunitycollege,aidenferry9h0l,Aiden Ferry
Feb 4,home,Texas Post Grad,W,13-6,13,6,7.0,win,20210204_2nr4,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,McCook,mccookcommunitycollege,aidenferry9h0l,Aiden Ferry
Feb 6,home,Cisco,L,11-8,11,8,3.0,win,,,,,,,,,,,,,2021,2020-21,div1,McCook,mccookcommunitycollege,aidenferry9h0l,Aiden Ferry
Feb 6,home,Cisco,L,10-5,10,5,5.0,win,,,,,,,,,,,,,2021,2020-21,div1,McCook,mccookcommunitycollege,aidenferry9h0l,Aiden Ferry
Feb 12,home,Clarendon,,,,,5.0,win,,,,,,,,,,,,,2021,2020-21,div1,McCook,mccookcommunitycollege,aidenferry9h0l,Aiden Ferry
Feb 12,home,Clarendon,,,,,5.0,win,,,,,,,,,,,,,2021,2020-21,div1,McCook,mccookcommunitycollege,aidenferry9h0l,Aiden Ferry
Feb 13,home,Clarendon,,,,,5.0,win,,,,,,,,,,,,,2021,2020-21,div1,McCook,mccookcommunitycollege,aidenferry9h0l,Aiden Ferry
Feb 13,home,Clarendon,,,,,5.0,win,,,,,,,,,,,,,2021,2020-21,div1,McCook,mccookcommunitycollege,aidenferry9h0l,Aiden Ferry
Feb 16,home,Garden City,,,,,5.0,win,,,,,,,,,,,,,2021,2020-21,div1,McCook,mccookcommunitycollege,aidenferry9h0l,Aiden Ferry
Feb 22,home,Frank Phillips,L,10-9,10,9,1.0,win,,,,,,,,,,,,,2021,2020-21,div1,McCook,mccookcommunitycollege,aidenferry9h0l,Aiden Ferry
Feb 23,home,Dodge City,L,11-1,11,1,10.0,win,,,,,,,,,,,,,2021,2020-21,div1,McCook,mccookcommunitycollege,aidenferry9h0l,Aiden Ferry
Feb 23,home,Dodge City,W,19-13,19,13,6.0,win,20210223_43ld,0,0,0,0,0.0,,,,0.00,,,2021,2020-21,div1,McCook,mccookcommunitycollege,aidenferry9h0l,Aiden Ferry
Feb 27,home,Northeastern,L,18-16,18,16,2.0,win,,,,,,,,,,,,,2021,2020-21,div1,McCook,mccookcommunitycollege,aidenferry9h0l,Aiden Ferry
Feb 28,home,Northeastern,L,8-6,8,6,2.0,win,,,,,,,,,,,,,2021,2020-21,div1,McCook,mccookcommunitycollege,aidenferry9h0l,Aiden Ferry
Feb 28,home,Northeastern,W,11-1,11,1,10.0,win,,,,,,,,,,,,,2021,2020-21,div1,McCook,mccookcommunitycollege,aidenferry9h0l,Aiden Ferry
