date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 15,home,Heartland,L,21-3,21,3,18,win,20230215_5zma,0,0,0,0,1.0,0,0,0,0.00,0,0,2023,2022-23,div2,Carl Sandburg,carlsandburgcollege,connorbest56a6,Connor Best
Mar 5,home,Kankakee,W,15-14,15,14,1,win,20230305_pmv6,0,0,0,0,5.0,5,5,5,9.00,1,6,2023,2022-23,div2,Carl Sandburg,carlsandburgcollege,connorbest56a6,Connor Best
Mar 12,home,John A. Logan,L,8-7,8,7,1,win,20230312_00iu,1,0,0,0,5.0,3,4,4,7.20,7,4,2023,2022-23,div2,Carl Sandburg,carlsandburgcollege,connorbest56a6,Connor Best
Mar 22,home,Illinois Central,L,3-2,3,2,1,win,20230322_lupa,1,0,0,0,1.0,1,0,0,0.00,0,1,2023,2022-23,div2,Carl Sandburg,carlsandburgcollege,connorbest56a6,Connor Best
Mar 24,home,South Suburban,L,4-3,4,3,1,win,20230324_cnv9,1,0,0,0,5.0,5,2,2,3.60,4,6,2023,2022-23,div2,Carl Sandburg,carlsandburgcollege,connorbest56a6,Connor Best
Apr 3,home,Kishwaukee,W,4-2,4,2,2,win,20230403_53bo,1,1,0,0,6.0,5,2,2,3.00,0,11,2023,2022-23,div2,Carl Sandburg,carlsandburgcollege,connorbest56a6,Connor Best
Apr 7,home,Joliet,W,5-1,5,1,4,win,20230407_lhc5,1,1,0,0,6.0,5,1,1,1.50,0,10,2023,2022-23,div2,Carl Sandburg,carlsandburgcollege,connorbest56a6,Connor Best
Apr 14,home,McHenry County,L,5-1,5,1,4,win,20230414_ah4a,1,0,1,0,5.2,9,5,1,1.59,0,9,2023,2022-23,div2,Carl Sandburg,carlsandburgcollege,connorbest56a6,Connor Best
Apr 21,home,Madison,L,2-1,2,1,1,win,20230421_0h1r,1,0,1,0,6.0,3,2,2,3.00,3,2,2023,2022-23,div2,Carl Sandburg,carlsandburgcollege,connorbest56a6,Connor Best
Apr 25,home,Black Hawk-Moline,W,12-0,12,0,12,win,20230425_2erd,1,1,0,0,5.0,1,0,0,0.00,0,3,2023,2022-23,div2,Carl Sandburg,carlsandburgcollege,connorbest56a6,Connor Best
May 3,home,Illinois Central,W,15-8,15,8,7,win,20230503_hf3s,1,1,0,0,2.0,2,2,1,4.50,1,4,2023,2022-23,div2,Carl Sandburg,carlsandburgcollege,connorbest56a6,Connor Best
May 6,home,Oakton,W,12-6,12,6,6,win,20230506_cqvb,1,1,0,0,5.0,8,6,4,7.20,1,8,2023,2022-23,div2,Carl Sandburg,carlsandburgcollege,connorbest56a6,Connor Best
