date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 12,away,Kansas City Kansas,W,12-11,12,11,1.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Feb 17,away,Northeastern Oklahoma A&M,L,9-8,9,8,1.0,win,20180217_cirw,0,0,0,0,5.0,4,4,3,5.40,1,5,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Feb 17,away,Northeastern Oklahoma A&M,L,8-3,8,3,5.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Feb 25,home,North Iowa Area,L,18-6,18,6,12.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Feb 26,home,North Iowa Area,L,19-4,19,4,15.0,win,20180226_esub,0,0,0,0,3.0,6,9,7,21.00,8,4,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Feb 26,home,North Iowa Area,L,7-0,7,0,7.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Feb 27,home,Kansas City Kansas,L,30-4,30,4,26.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Mar 1,home,State Fair,L,20-0,20,0,20.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Mar 1,home,State Fair,L,18-9,18,9,9.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Mar 3,away,State Fair,L,12-2,12,2,10.0,win,20180303_buyl,0,0,0,0,4.0,4,9,7,15.75,6,1,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Mar 3,away,State Fair,L,10-7,10,7,3.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Mar 8,home,MCC-Longview,L,24-7,24,7,17.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Mar 10,away,Indian Hills,L,7-2,7,2,5.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Mar 10,away,Indian Hills,L,4-2,4,2,2.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Mar 14,home,Northeastern Oklahoma A&M,L,18-7,18,7,11.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Mar 14,home,Northeastern Oklahoma A&M,L,16-7,16,7,9.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Mar 15,away,Crowder,L,15-2,15,2,13.0,win,20180315_um88,0,0,0,0,3.0,6,5,4,12.00,4,2,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Mar 15,away,Crowder,L,12-2,12,2,10.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Mar 17,home,Crowder,L,19-5,19,5,14.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Mar 17,home,Crowder,L,15-9,15,9,6.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Mar 18,home,Indian Hills,L,18-9,18,9,9.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Mar 18,home,Indian Hills,L,11-6,11,6,5.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Mar 20,home,Johnson County,L,21-14,21,14,7.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Mar 22,away,Jefferson (MO),L,11-0,11,0,11.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Mar 22,away,Jefferson (MO),L,14-4,14,4,10.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Mar 24,home,Jefferson (MO),L,10-3,10,3,7.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Mar 24,home,Jefferson (MO),L,11-1,11,1,10.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Mar 25,away,MCC-Longview,W,12-10,12,10,2.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Mar 30,away,St. Louis,W,13-7,13,7,6.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Mar 30,away,St. Louis,W,14-13,14,13,1.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Mar 31,home,St. Louis,L,6-5,6,5,1.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Mar 31,home,St. Louis,W,8-2,8,2,6.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Apr 3,away,Johnson County,L,20-3,20,3,17.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Apr 7,home,Mineral Area,W,7-6,7,6,1.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Apr 7,home,Mineral Area,L,6-3,6,3,3.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Apr 8,home,Mineral Area,,,,,3.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Apr 8,home,Mineral Area,,,,,3.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Apr 14,home,vs. Three Rivers,W,4-2,4,2,2.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Apr 14,home,vs. Three Rivers,W,10-6,10,6,4.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Apr 15,home,vs. Three Rivers,L,9-4,9,4,5.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Apr 15,home,vs. Three Rivers,L,12-11,12,11,1.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Apr 19,home,North Central Missouri,L,7-6,7,6,1.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Apr 19,home,North Central Missouri,L,11-10,11,10,1.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Apr 21,away,North Central Missouri,L,5-4,5,4,1.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Apr 21,away,North Central Missouri,W,8-4,8,4,4.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Apr 24,home,Neosho County,L,20-15,20,15,5.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Apr 24,home,Neosho County,L,12-8,12,8,4.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Apr 26,away,St. Charles,W,7-4,7,4,3.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Apr 26,away,St. Charles,W,10-4,10,4,6.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Apr 28,home,St. Charles,W,10-8,10,8,2.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
Apr 28,home,St. Charles,W,15-10,15,10,5.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
May 1,away,Neosho County,L,12-7,12,7,5.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
May 1,away,Neosho County,L,21-9,21,9,12.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
May 5,away,Mineral Area,L,9-6,9,6,3.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
May 5,home,Mineral Area,L,18-4,18,4,14.0,win,,,,,,,,,,,,,2018,2017-18,div1,MCC-Maple Woods,mccmaplewoods,coltondivineziih,Colton Divine
