date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 13,home,Brookdale,L,16-0,16,0,16,win,20230313_in5c,0,0,1,0,4.0,6,4,4,9.00,3,4,2023,2022-23,div3,Rhode Island,communitycollegeofrhodeisland,kevinfay5vw1,Kevin Fay
Mar 17,home,Morris,L,13-9,13,9,4,win,20230317_9k8x,1,0,1,0,1.0,6,6,4,36.00,0,0,2023,2022-23,div3,Rhode Island,communitycollegeofrhodeisland,kevinfay5vw1,Kevin Fay
Mar 23,home,Quincy College,W,4-3,4,3,1,win,20230323_zrif,1,0,0,0,5.0,6,3,3,5.40,3,6,2023,2022-23,div3,Rhode Island,communitycollegeofrhodeisland,kevinfay5vw1,Kevin Fay
Mar 31,home,Southern Maine Community College,W,3-0,3,0,3,win,20230331_8oc1,1,1,0,0,7.0,4,0,0,0.00,2,6,2023,2022-23,div3,Rhode Island,communitycollegeofrhodeisland,kevinfay5vw1,Kevin Fay
Apr 2,home,Roxbury,W,19-0,19,0,19,win,20230402_4gyi,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div3,Rhode Island,communitycollegeofrhodeisland,kevinfay5vw1,Kevin Fay
Apr 4,home,UConn Avery Point,L,10-8,10,8,2,win,20230404_ahdz,0,0,0,0,0.2,,,,0.00,,,2023,2022-23,div3,Rhode Island,communitycollegeofrhodeisland,kevinfay5vw1,Kevin Fay
Apr 6,home,Holyoke,W,2-1,2,1,1,win,20230406_6h34,1,1,0,0,9.0,5,1,1,1.00,0,5,2023,2022-23,div3,Rhode Island,communitycollegeofrhodeisland,kevinfay5vw1,Kevin Fay
Apr 13,home,Northern Essex,W,5-3,5,3,2,win,20230413_fzom,1,0,0,0,7.0,4,3,2,2.57,0,6,2023,2022-23,div3,Rhode Island,communitycollegeofrhodeisland,kevinfay5vw1,Kevin Fay
Apr 20,home,Bunker Hill,W,19-4,19,4,15,win,20230420_dkz8,0,1,0,0,2.2,,,,0.00,,4,2023,2022-23,div3,Rhode Island,communitycollegeofrhodeisland,kevinfay5vw1,Kevin Fay
Apr 27,home,Quinsigamond,W,12-6,12,6,6,win,20230427_cz5i,1,0,0,0,7.0,4,3,2,2.57,6,4,2023,2022-23,div3,Rhode Island,communitycollegeofrhodeisland,kevinfay5vw1,Kevin Fay
May 4,home,Massasoit,L,3-2,3,2,1,win,20230504_b0l6,1,0,0,0,6.0,5,2,2,3.00,6,6,2023,2022-23,div3,Rhode Island,communitycollegeofrhodeisland,kevinfay5vw1,Kevin Fay
May 13,home,Northern Essex,L,11-9,11,9,2,win,20230513_8r4m,1,0,0,0,5.0,3,5,5,9.00,4,7,2023,2022-23,div3,Rhode Island,communitycollegeofrhodeisland,kevinfay5vw1,Kevin Fay
