date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 9,home,Pratt,W,6-0,6,0,6,win,20240209_88vu,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Fort Scott,fortscottcommunitycollege,corddobrinskitsuk,Cord Dobrinski
Feb 9,home,Pratt,L,20-10,20,10,10,win,20240209_jeow,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Fort Scott,fortscottcommunitycollege,corddobrinskitsuk,Cord Dobrinski
Feb 10,home,Pratt,W,13-3,13,3,10,win,20240210_bvdi,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Fort Scott,fortscottcommunitycollege,corddobrinskitsuk,Cord Dobrinski
Feb 10,home,Pratt,W,11-10,11,10,1,win,20240210_sv1r,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Fort Scott,fortscottcommunitycollege,corddobrinskitsuk,Cord Dobrinski
Feb 12,home,Ottawa University JV,W,5-1,5,1,4,win,20240212_1ws8,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Fort Scott,fortscottcommunitycollege,corddobrinskitsuk,Cord Dobrinski
Feb 23,home,Southwestern,L,3-0,3,0,3,win,20240223_09ni,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Fort Scott,fortscottcommunitycollege,corddobrinskitsuk,Cord Dobrinski
Feb 23,home,Southwestern,W,6-5,6,5,1,win,20240223_5ed2,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Fort Scott,fortscottcommunitycollege,corddobrinskitsuk,Cord Dobrinski
Mar 1,home,Iowa Lakes,W,8-1,8,1,7,win,20240301_nr5p,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Fort Scott,fortscottcommunitycollege,corddobrinskitsuk,Cord Dobrinski
Mar 1,home,Iowa Lakes,W,9-8,9,8,1,win,20240301_rk0q,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Fort Scott,fortscottcommunitycollege,corddobrinskitsuk,Cord Dobrinski
Mar 6,home,Baker University JV,W,14-4,14,4,10,win,20240306_3xrd,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Fort Scott,fortscottcommunitycollege,corddobrinskitsuk,Cord Dobrinski
Mar 6,home,Baker University JV,W,11-0,11,0,11,win,20240306_ixpk,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Fort Scott,fortscottcommunitycollege,corddobrinskitsuk,Cord Dobrinski
Mar 9,home,Baker University JV,W,11-8,11,8,3,win,20240309_50vm,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Fort Scott,fortscottcommunitycollege,corddobrinskitsuk,Cord Dobrinski
Mar 14,home,Johnson County,L,15-6,15,6,9,win,20240314_ipt8,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Fort Scott,fortscottcommunitycollege,corddobrinskitsuk,Cord Dobrinski
Mar 16,home,Johnson County,L,16-15,16,15,1,win,20240316_02oh,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Fort Scott,fortscottcommunitycollege,corddobrinskitsuk,Cord Dobrinski
Mar 16,home,Johnson County,L,7-6,7,6,1,win,20240316_37l6,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Fort Scott,fortscottcommunitycollege,corddobrinskitsuk,Cord Dobrinski
Mar 19,home,Crowder,L,7-6,7,6,1,win,20240319_s4yq,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Fort Scott,fortscottcommunitycollege,corddobrinskitsuk,Cord Dobrinski
Mar 21,home,Highland (KS),W,14-8,14,8,6,win,20240321_mz9t,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Fort Scott,fortscottcommunitycollege,corddobrinskitsuk,Cord Dobrinski
Mar 26,home,Baker University JV,W,15-0,15,0,15,win,20240326_h72s,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Fort Scott,fortscottcommunitycollege,corddobrinskitsuk,Cord Dobrinski
Mar 28,home,Coffeyville,W,4-1,4,1,3,win,20240328_7c4l,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Fort Scott,fortscottcommunitycollege,corddobrinskitsuk,Cord Dobrinski
Mar 30,home,Coffeyville,W,7-6,7,6,1,win,20240330_r4vw,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Fort Scott,fortscottcommunitycollege,corddobrinskitsuk,Cord Dobrinski
Mar 30,home,Coffeyville,W,23-4,23,4,19,win,20240330_tllk,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Fort Scott,fortscottcommunitycollege,corddobrinskitsuk,Cord Dobrinski
Apr 4,home,Allen County,W,12-8,12,8,4,win,20240404_rhsd,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Fort Scott,fortscottcommunitycollege,corddobrinskitsuk,Cord Dobrinski
Apr 4,home,Allen County,L,9-8,9,8,1,win,20240404_ubd0,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Fort Scott,fortscottcommunitycollege,corddobrinskitsuk,Cord Dobrinski
Apr 6,home,Allen County,W,9-8,9,8,1,win,20240406_5t29,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div1,Fort Scott,fortscottcommunitycollege,corddobrinskitsuk,Cord Dobrinski
