date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 14,home,vs. New Mexico Military,L,18-5,18,18,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Dodge City,dodgecitycommunitycollege,connerkesslerz7dr,Conner Kessler
Feb 15,home,vs. Western Nebraska,W,4-2,4,4,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Dodge City,dodgecitycommunitycollege,connerkesslerz7dr,Conner Kessler
Feb 15,home,vs. El Paso,L,18-10,18,18,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Dodge City,dodgecitycommunitycollege,connerkesslerz7dr,Conner Kessler
Feb 16,home,vs. Lamar,W,22-20,22,22,1,0,0,0,4.0,6,4,4,9.00,2,6,2020,2019-20,div1,Dodge City,dodgecitycommunitycollege,connerkesslerz7dr,Conner Kessler
Feb 24,away,Northwestern Oklahoma State University JV,W,10-4,10,10,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Dodge City,dodgecitycommunitycollege,connerkesslerz7dr,Conner Kessler
Feb 24,away,Northwest Oklahoma State University JV,L,2-1,2,2,0,0,0,0,1.0,1,0,0,0.00,2,0,2020,2019-20,div1,Dodge City,dodgecitycommunitycollege,connerkesslerz7dr,Conner Kessler
Feb 28,home,vs. Frank Phillips,L,17-12,17,17,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Dodge City,dodgecitycommunitycollege,connerkesslerz7dr,Conner Kessler
Feb 29,home,vs. Frank Phillips,W,12-11,12,12,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Dodge City,dodgecitycommunitycollege,connerkesslerz7dr,Conner Kessler
Feb 29,home,vs. Frank Phillips,W,12-11,12,12,,,,,,,,,,,,2020,2019-20,div1,Dodge City,dodgecitycommunitycollege,connerkesslerz7dr,Conner Kessler
Mar 5,away,Colby,L,17-3,17,17,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Dodge City,dodgecitycommunitycollege,connerkesslerz7dr,Conner Kessler
