date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 31,away,Lagrange College,L,6-3,6,6,,,,,,,,,,,,2015,2014-15,div1,West Georgia Tech,westgeorgiatechnicalcollege,brandonbone9n1m,Brandon Bone
Feb 3,home,Lagrange College JV,,,,,,,,,,,,,,,,2015,2014-15,div1,West Georgia Tech,westgeorgiatechnicalcollege,brandonbone9n1m,Brandon Bone
Feb 3,home,Lagrange College JV,,,,,,,,,,,,,,,,2015,2014-15,div1,West Georgia Tech,westgeorgiatechnicalcollege,brandonbone9n1m,Brandon Bone
Feb 5,away,Southern Union State,L,4-3,4,4,,,,,,,,,,,,2015,2014-15,div1,West Georgia Tech,westgeorgiatechnicalcollege,brandonbone9n1m,Brandon Bone
Feb 7,home,Vincennes,W,10-9,10,10,,,,,,,,,,,,2015,2014-15,div1,West Georgia Tech,westgeorgiatechnicalcollege,brandonbone9n1m,Brandon Bone
Feb 7,home,Vincennes,W,11-6,11,11,,,,,,,,,,,,2015,2014-15,div1,West Georgia Tech,westgeorgiatechnicalcollege,brandonbone9n1m,Brandon Bone
Feb 8,home,Vincennes,W,9-4,9,9,0,0,0,0,0.0,,,,0.00,,,2015,2014-15,div1,West Georgia Tech,westgeorgiatechnicalcollege,brandonbone9n1m,Brandon Bone
Feb 11,home,Chattanooga State,W,7-6,7,7,,,,,,,,,,,,2015,2014-15,div1,West Georgia Tech,westgeorgiatechnicalcollege,brandonbone9n1m,Brandon Bone
Feb 11,home,Chattanooga State,L,4-2,4,4,,,,,,,,,,,,2015,2014-15,div1,West Georgia Tech,westgeorgiatechnicalcollege,brandonbone9n1m,Brandon Bone
Feb 17,home,Southern Union State,,,,,,,,,,,,,,,,2015,2014-15,div1,West Georgia Tech,westgeorgiatechnicalcollege,brandonbone9n1m,Brandon Bone
Feb 21,home,Snead State,,,,,,,,,,,,,,,,2015,2014-15,div1,West Georgia Tech,westgeorgiatechnicalcollege,brandonbone9n1m,Brandon Bone
