date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 2,home,Queensborough,,,,,8.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Mar 2,home,Queensborough,,,,,8.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Mar 3,home,Orange County,,,,,8.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Mar 3,home,Orange County,,,,,8.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Mar 5,home,Sussex County,,,,,8.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Mar 9,home,Spoon River,W,4-3,4,3,1.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Mar 9,home,Massasoit,W,15-6,15,6,9.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Mar 10,home,Spoon River,W,16-6,16,6,10.0,win,20190310_0uym,1,0,0,0,2.0,6,4,3,13.50,1,2,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Mar 11,home,Mohawk Valley,W,12-2,12,2,10.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Mar 11,home,Illinois Valley,L,10-3,10,3,7.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Mar 12,home,New River,W,8-1,8,1,7.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Mar 13,home,Morris,W,2-0,2,0,2.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Mar 17,home,Tompkins Cortland,W,14-13,14,13,1.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Mar 17,home,Kingsborough,W,18-9,18,9,9.0,win,20190317_4m04,1,0,0,0,3.0,8,9,3,9.00,0,3,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Mar 23,home,Monroe College JV,W,12-8,12,8,4.0,win,20190323_gfgc,0,0,0,1,2.0,1,,,0.00,1,5,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Mar 23,home,Monroe College JV,W,16-7,16,7,9.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Mar 24,home,Manor,,,,,9.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Mar 24,home,Manor,,,,,9.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Mar 26,home,Camden County,L,15-7,15,7,8.0,win,20190326_vkxo,0,0,1,0,3.0,5,6,5,15.00,5,5,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Mar 28,home,Montgomery County,L,4-3,4,3,1.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Mar 30,home,RCSJ Cumberland,L,9-4,9,4,5.0,win,20190330_ypwa,0,0,0,0,1.0,,,,0.00,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Mar 30,home,RCSJ Cumberland,L,8-2,8,2,6.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Mar 31,home,Monroe College - Bronx,W,21-0,21,0,21.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Mar 31,home,Monroe College - Bronx,W,28-1,28,1,27.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Apr 2,home,Ocean County,W,9-3,9,3,6.0,win,20190402_937w,0,0,0,0,1.1,1,1,1,6.75,,1,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Apr 4,home,Brookdale,L,12-3,12,3,9.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Apr 6,home,Atlantic Cape,L,2-1,2,1,1.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Apr 6,home,Atlantic Cape,W,12-1,12,1,11.0,win,20190406_r8dp,0,1,0,0,5.0,3,1,,0.00,3,5,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Apr 9,home,RCSJ Gloucester,L,13-0,13,0,13.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Apr 11,home,Bergen,W,14-9,14,9,5.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Apr 13,home,Raritan Valley,W,6-0,6,0,6.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Apr 13,home,Raritan Valley,W,5-3,5,3,2.0,win,20190413_uxqn,0,1,0,0,6.0,3,,,0.00,4,6,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Apr 14,home,Williamson College of the Trades,,,,,2.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Apr 14,home,Williamson College of the Trades,,,,,2.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Apr 16,home,Brookdale,L,14-4,14,4,10.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Apr 18,home,Camden County,L,13-4,13,4,9.0,win,20190418_1z51,0,0,0,0,1.0,2,1,1,9.00,,1,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Apr 22,home,Sussex County,L,3-2,3,2,1.0,win,20190422_1p26,1,0,0,0,6.0,5,0,0,0.00,3,10,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Apr 23,home,Bergen,W,10-0,10,0,10.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Apr 25,home,Bucks County,W,4-1,4,1,3.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Apr 26,home,Manor,,,,,3.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Apr 27,home,Ocean County,W,13-5,13,5,8.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Apr 28,home,Union,W,13-10,13,10,3.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Apr 28,home,Union,W,13-8,13,8,5.0,win,20190428_rtfp,1,1,0,0,6.0,8,8,7,10.50,4,9,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
Apr 30,home,RCSJ Gloucester,L,10-0,10,0,10.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
May 2,home,Montgomery County,W,8-7,8,7,1.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
May 3,home,Bronx,W,16-0,16,0,16.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
May 4,home,Delaware County,W,7-2,7,2,5.0,win,20190504_lrek,1,1,0,0,7.0,4,2,2,2.57,3,14,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
May 4,home,Delaware County,W,7-2,7,2,5.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
May 5,home,Luzerne County,,,,,5.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
May 5,home,Luzerne County,,,,,5.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
May 6,home,Manor,,,,,5.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
May 11,home,RCSJ Gloucester,L,8-0,8,0,8.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
May 11,home,RCSJ Gloucester,L,12-4,12,4,8.0,win,,,,,,,,,,,,,2019,2018-19,div3,Middlesex College,middlesexcountycollege,nickestespj3f,Nick Estes
