date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 9,home,vs. Lamar,L,9-2,9,9,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,dallasoquisth3gy,Dallas Oquist
Feb 9,home,vs. Lamar,L,10-5,10,10,1,0,1,0,3.2,6,7,4,9.82,4,2,2014,2013-14,div1,Otero,oterojuniorcollege,dallasoquisth3gy,Dallas Oquist
Feb 15,away,New Mexico Military,W,9-7,9,9,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,dallasoquisth3gy,Dallas Oquist
Feb 15,away,New Mexico Military,L,6-1,6,6,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,dallasoquisth3gy,Dallas Oquist
Feb 16,away,New Mexico Military,W,10-2,10,10,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,dallasoquisth3gy,Dallas Oquist
Feb 16,away,New Mexico Military,W,3-2,3,3,1,1,0,0,6.2,3,2,,0.00,4,6,2014,2013-14,div1,Otero,oterojuniorcollege,dallasoquisth3gy,Dallas Oquist
Feb 17,home,Western Nebraska,W,7-4,7,7,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,dallasoquisth3gy,Dallas Oquist
Feb 22,home,Trinidad State,W,2-0,2,2,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,dallasoquisth3gy,Dallas Oquist
Feb 22,home,Trinidad State,L,3-2,3,3,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,dallasoquisth3gy,Dallas Oquist
Feb 23,away,Trinidad State,L,12-2,12,12,1,0,0,0,4.0,3,2,2,4.50,1,4,2014,2013-14,div1,Otero,oterojuniorcollege,dallasoquisth3gy,Dallas Oquist
Feb 23,away,Trinidad State,L,6-4,6,6,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,dallasoquisth3gy,Dallas Oquist
Feb 28,home,Lamar,L,6-1,6,6,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,dallasoquisth3gy,Dallas Oquist
Feb 28,home,Lamar,W,4-0,4,4,1,1,0,0,7.0,4,0,0,0.00,0,11,2014,2013-14,div1,Otero,oterojuniorcollege,dallasoquisth3gy,Dallas Oquist
Mar 1,away,Lamar,L,4-3,4,4,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,dallasoquisth3gy,Dallas Oquist
Mar 1,away,Lamar,W,4-3,4,4,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,dallasoquisth3gy,Dallas Oquist
Mar 9,home,Northeastern,L,5-0,5,5,1,0,1,0,3.0,7,5,1,3.00,3,1,2014,2013-14,div1,Otero,oterojuniorcollege,dallasoquisth3gy,Dallas Oquist
Mar 9,home,Northeastern,W,9-4,9,9,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,dallasoquisth3gy,Dallas Oquist
Mar 10,home,Northeastern,W,7-1,7,7,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,dallasoquisth3gy,Dallas Oquist
Mar 10,home,Northeastern,W,10-0,10,10,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,dallasoquisth3gy,Dallas Oquist
Mar 12,away,Garden City,W,5-3,5,5,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,dallasoquisth3gy,Dallas Oquist
Mar 12,away,Garden City,W,8-6,8,8,0,0,0,0,2.0,,,,0.00,2,2,2014,2013-14,div1,Otero,oterojuniorcollege,dallasoquisth3gy,Dallas Oquist
Mar 15,away,McCook,L,4-2,4,4,,,,,,,,,,,,2014,2013-14,div1,Otero,oterojuniorcollege,dallasoquisth3gy,Dallas Oquist
