date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 10,home,Gordon State,W,14-7,14,7,7.0,win,20170210_03wv,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,billybrandp88s,Billy Brand
Feb 11,home,Gordon State,W,8-0,8,0,8.0,win,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,billybrandp88s,Billy Brand
Feb 11,home,Columbia State,W,9-7,9,7,2.0,win,20170211_irhr,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,billybrandp88s,Billy Brand
Feb 15,home,Bryant & Stratton (VA),W,10-0,10,0,10.0,win,20170215_dlgo,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,billybrandp88s,Billy Brand
Feb 17,home,Vincennes,W,8-2,8,2,6.0,win,20170217_hi65,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,billybrandp88s,Billy Brand
Feb 17,home,Vincennes,W,7-1,7,1,6.0,win,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,billybrandp88s,Billy Brand
Feb 21,home,Gordon State,W,9-0,9,0,9.0,win,20170221_8q97,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,billybrandp88s,Billy Brand
Feb 25,home,Chattanooga State,W,5-4,5,4,1.0,win,20170225_625b,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,billybrandp88s,Billy Brand
Feb 25,home,Chattanooga State,W,11-3,11,3,8.0,win,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,billybrandp88s,Billy Brand
Feb 27,home,Piedmont College JV,W,12-2,12,2,10.0,win,20170227_dt80,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,billybrandp88s,Billy Brand
Mar 3,home,Roane State,L,8-5,8,5,3.0,win,20170303_3e9a,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,billybrandp88s,Billy Brand
Mar 4,home,Roane State,W,5-2,5,2,3.0,win,,,,,,,,,,,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,billybrandp88s,Billy Brand
Mar 4,home,Roane State,W,2-0,2,0,2.0,win,20170304_ej5c,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,billybrandp88s,Billy Brand
Mar 6,home,Tusculum College JV,W,3-0,3,0,3.0,win,20170306_x8lm,0,0,0,0,0.0,,,,0.00,,,2017,2016-17,div1,Cleveland State,clevelandstatecommunitycollege,billybrandp88s,Billy Brand
