date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 29,home,Chowan Universty Jv,T,12-12,12,12,0,tie,20230129_6r2r,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
Jan 29,home,Chowan Universty Jv,L,8-4,8,4,4,win,20230129_q8d7,0,0,1,0,1.0,2,4,,0.00,2,4,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
Feb 4,home,William and Mary Club,W,15-7,15,7,8,win,20230204_j3ck,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
Feb 8,home,Apprentice School,L,2-0,2,0,2,win,20230208_w25o,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
Feb 15,home,Bryant & Stratton (VA),L,21-4,21,4,17,win,20230215_du8y,0,0,0,0,1.2,1,1,1,5.40,0,1,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
Feb 18,home,Monroe College - Bronx,L,9-3,9,3,6,win,20230218_75pv,1,0,1,0,5.0,10,5,4,7.20,1,5,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
Feb 18,home,Monroe College - Bronx,W,6-5,6,5,1,win,20230218_judn,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
Feb 19,home,Monroe College - Bronx,W,12-6,12,6,6,win,20230219_sqeh,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
Feb 19,home,Monroe College - Bronx,W,14-1,14,1,13,win,20230219_9pyv,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
Feb 25,home,Camp,L,8-0,8,0,8,win,20230225_fnqm,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
Feb 26,home,Camp,L,10-2,10,2,8,win,20230226_5nat,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
Mar 4,home,Rockingham,L,10-4,10,4,6,win,20230304_9jtc,1,0,0,0,5.0,6,4,4,7.20,3,2,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
Mar 8,home,Bryant & Stratton (VA),L,12-8,12,8,4,win,20230308_ztyz,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
Mar 10,home,Christendom,W,14-4,14,4,10,win,20230310_2zkt,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
Mar 10,home,Christendom,W,5-1,5,1,4,win,20230310_nzwz,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
Mar 15,home,Richard Bland,W,9-0,9,0,9,win,20230315_pquy,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
Mar 16,home,Finger Lakes,L,12-3,12,3,9,win,20230316_49dq,0,0,1,0,2.0,3,2,2,9.00,0,2,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
Mar 18,home,Surry,L,10-2,10,2,8,win,20230318_jwku,0,0,0,0,1.2,1,1,0,0.00,1,0,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
Mar 19,home,Surry,L,15-1,15,1,14,win,20230319_1xlf,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
Mar 22,home,Bryant & Stratton (VA),L,17-0,17,0,17,win,20230322_yeqc,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
Mar 25,home,Caldwell Tech,L,12-9,12,9,3,win,20230325_9d4z,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
Mar 25,home,Caldwell Tech,L,13-2,13,2,11,win,20230325_yqcf,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
Mar 26,home,Caldwell Tech,L,11-6,11,6,5,win,20230326_dcej,0,0,0,0,3.0,4,2,2,6.00,2,2,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
Mar 28,home,Apprentice School,W,9-1,9,1,8,win,20230328_44re,1,1,0,0,7.0,2,1,1,1.29,2,3,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
Mar 31,home,Camp,L,11-7,11,7,4,win,20230331_yg19,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
Mar 31,home,Camp,L,19-7,19,7,12,win,20230331_i7t6,0,0,0,0,0.2,2,3,3,40.50,2,0,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
Apr 5,home,CCBC Essex,W,7-6,7,6,1,win,20230405_86xo,1,0,0,0,2.2,4,5,3,10.13,5,4,2023,2022-23,div3,Virginia Peninsula Community College,virginiapeninsulacommunitycollege,grantadkinsxfqh,Grant Adkins
