date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 11  #,home,Shelton State,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Sep 17  #,home,Stillman College,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Sep 25  #,home,AUM,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Sep 27  #,home,University of West Alabama,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Feb 1,home,Coastal Alabama - Brewton,W,9-7,9,7,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Feb 1,home,Coastal Alabama - Brewton,W,4-2,4,2,2.0,win,20200201_gj37,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Feb 4,home,Coastal Alabama - Brewton,L,8-7,8,7,1.0,win,20200204_8fs3,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Feb 4,home,Coastal Alabama - Brewton,L,4-1,4,1,3.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Feb 9,home,Wallace-Selma,W,9-1,9,1,8.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Feb 9,home,Wallace-Selma,L,11-1,11,1,10.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Feb 10,home,Point University,,,,,10.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Feb 15,home,Wallace-Selma,W,11-0,11,0,11.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Feb 15,home,Wallace-Selma,W,5-4,5,4,1.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Feb 17,home,Spring Hill JV,L,16-10,16,10,6.0,win,20200217_89fu,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Feb 19,home,Huntingdon College,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Feb 21,home,Stillman College,,,,,6.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Feb 22,home,Bishop State,L,1-0,1,0,1.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Feb 22,home,Bishop State,W,20-1,20,1,19.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Feb 26,home,Coastal Alabama - Monroeville,,,,,19.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Feb 26,home,Coastal Alabama - Monroeville,,,,,19.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Feb 28,home,Coastal Alabama - Monroeville,L,10-3,10,3,7.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Feb 28,home,Coastal Alabama - Monroeville,L,8-7,8,7,1.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Mar 7,home,Snead State,L,4-1,4,1,3.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Mar 7,home,Snead State,L,14-4,14,4,10.0,win,20200307_27rg,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Mar 8,home,Snead State,L,4-3,4,3,1.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Mar 8,home,Snead State,L,2-0,2,0,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Mar 12,home,Shelton State,L,9-1,9,1,8.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Mar 12,home,Shelton State,W,7-5,7,5,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Mar 14,home,Shelton State,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Mar 14,home,Shelton State,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Mar 16,home,Point University,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Mar 19,home,Bevill State,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Mar 19,home,Bevill State,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Mar 21,home,Bevill State,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Mar 21,home,Bevill State,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Mar 26,home,Central Alabama,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Mar 26,home,Central Alabama,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Mar 28,home,Central Alabama,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Mar 28,home,Central Alabama,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Apr 2,home,Lawson State,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Apr 2,home,Lawson State,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Apr 4,home,Lawson State,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Apr 4,home,Lawson State,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Apr 9,home,Southern Union State,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Apr 9,home,Southern Union State,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Apr 11,home,Southern Union State,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Apr 11,home,Southern Union State,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Apr 16,home,Wallace State,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Apr 16,home,Wallace State,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Apr 18,home,Wallace State,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Apr 18,home,Wallace State,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Apr 30,home,Calhoun,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
Apr 30,home,Calhoun,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
May 2,home,Calhoun,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
May 2,home,Calhoun,,,,,2.0,win,,,,,,,,,,,,,2020,2019-20,div1,Marion Military,marionmilitaryinstitute,haydenmurrayg6q7,Hayden Murray
