date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 15,home,Jarvis Christian University,,,,,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,codybrown8tea,Cody Brown
Sep 19,home,TBA,,,,,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,codybrown8tea,Cody Brown
Sep 22,home,Texas College - JV,,,,,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,codybrown8tea,Cody Brown
Sep 26,home,TBA,,,,,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,codybrown8tea,Cody Brown
Sep 27,home,TBA,,,,,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,codybrown8tea,Cody Brown
Oct 3,home,Dallas College - Cedar Valley,,,,,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,codybrown8tea,Cody Brown
Oct 6,home,Dallas College - Brookhaven,,,,,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,codybrown8tea,Cody Brown
Oct 13,home,Texas College - JV,,,,,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,codybrown8tea,Cody Brown
Oct 18,home,University of Texas - Tyler,,,,,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,codybrown8tea,Cody Brown
Oct 24,home,TBA,,,,,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,codybrown8tea,Cody Brown
Oct 31,home,Tyler,,,,,1.0,win,,,,,,,,,,,,,2015,2014-15,div3,Tyler,tylerjuniorcollege,codybrown8tea,Cody Brown
