date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 31,home,Marion Military,W,7-6,7,6,1,win,20230131_l3m0,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div1,Coastal Alabama - Brewton,coastalalabamaeast,jordanfricks2ocy,Jordan Fricks
Jan 31,home,Marion Military,L,9-5,9,5,4,win,20230131_zp3v,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div1,Coastal Alabama - Brewton,coastalalabamaeast,jordanfricks2ocy,Jordan Fricks
Feb 3,home,Georgia Highlands,L,13-3,13,3,10,win,20230203_w2l6,0,0,0,0,2.0,3,2,2,9.00,,3,2023,2022-23,div1,Coastal Alabama - Brewton,coastalalabamaeast,jordanfricks2ocy,Jordan Fricks
Feb 4,home,Georgia Highlands,L,16-0,16,0,16,win,20230204_mlmr,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div1,Coastal Alabama - Brewton,coastalalabamaeast,jordanfricks2ocy,Jordan Fricks
Feb 4,home,Georgia Highlands,L,17-8,17,8,9,win,20230204_892k,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div1,Coastal Alabama - Brewton,coastalalabamaeast,jordanfricks2ocy,Jordan Fricks
Feb 8,home,State Fair,W,17-2,17,2,15,win,20230208_jykm,0,1,0,0,4.0,2,1,,0.00,1,4,2023,2022-23,div1,Coastal Alabama - Brewton,coastalalabamaeast,jordanfricks2ocy,Jordan Fricks
Feb 17,home,Gulf Coast State,L,15-2,15,2,13,win,20230217_a6i6,0,0,1,0,3.0,5,4,4,12.00,4,4,2023,2022-23,div1,Coastal Alabama - Brewton,coastalalabamaeast,jordanfricks2ocy,Jordan Fricks
Feb 21,home,Pensacola State,L,6-1,6,1,5,win,20230221_lxjb,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div1,Coastal Alabama - Brewton,coastalalabamaeast,jordanfricks2ocy,Jordan Fricks
Mar 1,home,Tallahassee,W,9-7,9,7,2,win,20230301_w4xs,0,0,0,0,6.0,3,1,1,1.50,1,3,2023,2022-23,div1,Coastal Alabama - Brewton,coastalalabamaeast,jordanfricks2ocy,Jordan Fricks
Mar 3,home,Jones,L,18-9,18,9,9,win,20230303_fa6p,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div1,Coastal Alabama - Brewton,coastalalabamaeast,jordanfricks2ocy,Jordan Fricks
Mar 4,home,Pensacola State,L,4-2,4,2,2,win,20230304_eb96,0,0,0,0,0.0,,,,0.00,,,2023,2022-23,div1,Coastal Alabama - Brewton,coastalalabamaeast,jordanfricks2ocy,Jordan Fricks
