date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 3,home,Sauk Valley,L,8-3,8,3,5,win,20240303_fydg,1,0,1,0,4.0,5,4,3,6.75,1.50,1,2024,2023-24,div2,Prairie State,prairiestatecollege,yanickloisellefcdt,Yanick Loiselle
Mar 12,home,Holyoke,W,10-4,10,4,6,win,20240312_39oq,1,1,0,0,6.0,8,4,2,3.00,1.67,2,2024,2023-24,div2,Prairie State,prairiestatecollege,yanickloisellefcdt,Yanick Loiselle
Mar 19,home,Concordia University JV,L,10-6,10,6,4,win,20240319_s1pf,1,0,0,0,4.0,4,1,1,2.25,1.25,1,2024,2023-24,div2,Prairie State,prairiestatecollege,yanickloisellefcdt,Yanick Loiselle
Mar 25,home,Harper,L,9-1,9,1,8,win,20240325_hbmu,0,0,1,0,4.0,4,4,2,4.50,1.75,3,2024,2023-24,div2,Prairie State,prairiestatecollege,yanickloisellefcdt,Yanick Loiselle
Apr 10,home,Kankakee,L,13-7,13,7,6,win,20240410_xomq,1,0,0,0,5.0,7,6,3,5.40,2.00,3,2024,2023-24,div2,Prairie State,prairiestatecollege,yanickloisellefcdt,Yanick Loiselle
Apr 17,home,Highland (IL),L,20-9,20,9,11,win,20240417_houa,0,0,0,0,1.0,5,5,5,45.00,6.00,1,2024,2023-24,div2,Prairie State,prairiestatecollege,yanickloisellefcdt,Yanick Loiselle
Apr 24,home,Morton,L,7-0,7,0,7,win,20240424_0ci8,0,0,0,0,2.0,1,4,,0.00,1.50,2,2024,2023-24,div2,Prairie State,prairiestatecollege,yanickloisellefcdt,Yanick Loiselle
Apr 30,home,Rock Valley,L,10-4,10,4,6,win,20240430_p3s7,0,0,0,0,3.0,5,3,,0.00,2.33,2,2024,2023-24,div2,Prairie State,prairiestatecollege,yanickloisellefcdt,Yanick Loiselle
