date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 8,home,vs. Andrew,W,10-5,10,10,0,0,0,0,1.0,2,2,,0.00,,2,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Feb 8,home,vs. Andrew,L,7-3,7,7,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Feb 13,away,Andrew,W,8-5,8,8,0,0,0,1,1.0,,,,0.00,1,2,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Feb 16,home,vs. Andrew,L,7-5,7,7,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Feb 16,home,vs. Wallace-Dothan,W,5-0,5,5,0,0,0,0,0.1,,,,0.00,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Feb 19,away,Northwest Florida State,L,5-0,5,5,0,0,0,0,1.0,,,,0.00,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Feb 23,away,Spring Hill JV,L,1-0,1,1,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Feb 24,away,Nunez,L,3-2,3,3,0,0,1,0,0.2,,,,0.00,2,1,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Feb 24,home,vs. Mississippi Delta,L,3-2,3,3,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Mar 2,home,Pensacola State,W,8-1,8,8,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Mar 2,home,Pensacola State,L,5-0,5,5,0,0,0,0,1.0,,,,0.00,,1,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Mar 7,away,Bishop State,W,7-1,7,7,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Mar 7,away,Bishop State,L,3-2,3,3,0,0,1,0,1.2,,1,,0.00,3,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Mar 8,home,Bishop State,W,3-2,3,3,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Mar 8,home,Bishop State,L,11-4,11,11,0,0,0,0,1.0,1,1,,0.00,,3,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Mar 14,home,vs. Chattahoochee Valley,L,5-2,5,5,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Mar 14,home,vs. Chattahoochee Valley,L,3-0,3,3,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Mar 16,away,Chattahoochee Valley,L,10-2,10,10,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Mar 16,away,Chattahoochee Valley,L,12-5,12,12,0,0,0,0,2.2,1,4,4,13.50,4,2,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Mar 21,away,Lurleen B. Wallace,W,8-3,8,8,0,0,0,0,1.0,,,,0.00,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Mar 21,away,Lurleen B. Wallace,L,5-4,5,5,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Mar 23,home,Lurleen B. Wallace,L,9-8,9,9,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Mar 23,home,Lurleen B. Wallace,L,14-9,14,14,0,0,0,0,1.1,2,1,,0.00,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Mar 28,home,Wallace-Selma,L,5-1,5,5,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Mar 28,home,Wallace-Selma,L,2-0,2,2,0,0,0,0,1.0,1,,,0.00,,1,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Mar 30,away,Wallace-Selma,L,9-0,9,9,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Mar 30,away,Wallace-Selma,L,17-6,17,17,0,0,0,0,2.0,4,5,4,18.00,3,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Apr 11,home,Coastal Alabama - Bay Minette,W,14-9,14,14,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Apr 11,home,Coastal Alabama - Bay Minette,W,3-0,3,3,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Apr 13,away,Coastal Alabama - Bay Minette,L,10-9,10,10,0,0,0,0,5.0,5,6,3,5.40,2,4,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Apr 13,away,Coastal Alabama - Bay Minette,L,11-0,11,11,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Apr 17,away,Coastal Alabama - Brewton,W,20-7,20,20,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Apr 17,away,Coastal Alabama - Brewton,W,4-2,4,4,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Apr 20,home,Coastal Alabama - Brewton,W,9-2,9,9,0,1,0,0,7.0,6,2,,0.00,3,5,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Apr 20,home,Coastal Alabama - Brewton,L,11-4,11,11,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Apr 24,away,Coastal Alabama - Monroeville,L,3-1,3,3,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Apr 24,away,Coastal Alabama - Monroeville,L,5-0,5,5,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Apr 27,home,Coastal Alabama - Monroeville,L,9-4,9,9,0,0,1,0,2.2,5,8,4,13.50,5,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
Apr 27,home,Coastal Alabama - Monroeville,L,10-3,10,10,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
May 2,home,Wallace-Dothan,L,8-4,8,8,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
May 2,home,Wallace-Dothan,W,6-2,6,6,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,alexfriesen5hzi,Alex Friesen
