date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 9,home,Metropolitan,W,2-1,2,1,1,win,20240209_hniz,0,1,0,0,2.1,1,,,0.00,.43,,2024,2023-24,div2,Ellsworth,ellsworthcommunitycollege,justinroitmanmbq1,Justin Roitman
Feb 18,home,Fort Scott,L,5-0,5,0,5,win,20240218_vc9m,0,0,0,0,2.0,2,2,1,4.50,1.50,1,2024,2023-24,div2,Ellsworth,ellsworthcommunitycollege,justinroitmanmbq1,Justin Roitman
Feb 25,home,Allen County,L,6-2,6,2,4,win,20240225_5o14,0,0,1,0,0.1,4,4,3,81.00,12.00,,2024,2023-24,div2,Ellsworth,ellsworthcommunitycollege,justinroitmanmbq1,Justin Roitman
Mar 2,home,State Fair,L,7-2,7,2,5,win,20240302_qp64,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Ellsworth,ellsworthcommunitycollege,justinroitmanmbq1,Justin Roitman
Mar 2,home,State Fair,W,13-3,13,3,10,win,20240302_gnuk,0,0,0,0,1.0,2,1,1,9.00,2.00,,2024,2023-24,div2,Ellsworth,ellsworthcommunitycollege,justinroitmanmbq1,Justin Roitman
Mar 10,home,North Central Missouri,W,6-3,6,3,3,win,20240310_455v,0,1,0,0,1.0,,,,0.00,2.00,2,2024,2023-24,div2,Ellsworth,ellsworthcommunitycollege,justinroitmanmbq1,Justin Roitman
Mar 10,home,North Central Missouri,W,7-3,7,3,4,win,20240310_mptf,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Ellsworth,ellsworthcommunitycollege,justinroitmanmbq1,Justin Roitman
Mar 11,home,North Central Missouri,W,14-12,14,12,2,win,20240311_qjed,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Ellsworth,ellsworthcommunitycollege,justinroitmanmbq1,Justin Roitman
Mar 11,home,North Central Missouri,L,12-6,12,6,6,win,20240311_qzs8,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Ellsworth,ellsworthcommunitycollege,justinroitmanmbq1,Justin Roitman
Mar 13,home,Augustana College,W,12-3,12,3,9,win,20240313_nfna,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Ellsworth,ellsworthcommunitycollege,justinroitmanmbq1,Justin Roitman
Mar 13,home,Augustana College,W,16-9,16,9,7,win,20240313_iy23,0,1,0,0,3.0,1,,,0.00,.67,1,2024,2023-24,div2,Ellsworth,ellsworthcommunitycollege,justinroitmanmbq1,Justin Roitman
Mar 20,home,North Iowa Area,W,4-3,4,3,1,win,20240320_brm7,0,0,0,0,5.0,4,1,,0.00,1.80,5,2024,2023-24,div2,Ellsworth,ellsworthcommunitycollege,justinroitmanmbq1,Justin Roitman
Mar 20,home,North Iowa Area,L,12-10,12,10,2,win,20240320_sbme,0,0,0,0,0.0,,,,0.00,,,2024,2023-24,div2,Ellsworth,ellsworthcommunitycollege,justinroitmanmbq1,Justin Roitman
