date,location,opponent,result,score,team_score,opp_score,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 1,home,Luna,W,1-0,1,1,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Eastern Arizona,easternarizonacollege,avryybarratu9s,Avry Ybarra
Feb 1,home,Luna,W,10-4,10,10,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Eastern Arizona,easternarizonacollege,avryybarratu9s,Avry Ybarra
Feb 2,home,Luna,L,13-3,13,13,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Eastern Arizona,easternarizonacollege,avryybarratu9s,Avry Ybarra
Feb 2,home,Luna,W,9-1,9,9,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Eastern Arizona,easternarizonacollege,avryybarratu9s,Avry Ybarra
Feb 8,home,Trinidad State,W,3-0,3,3,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Eastern Arizona,easternarizonacollege,avryybarratu9s,Avry Ybarra
Feb 8,home,Trinidad State,L,4-1,4,4,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Eastern Arizona,easternarizonacollege,avryybarratu9s,Avry Ybarra
Feb 9,home,Trinidad State,L,9-0,9,9,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Eastern Arizona,easternarizonacollege,avryybarratu9s,Avry Ybarra
Feb 9,home,Trinidad State,W,2-1,2,2,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Eastern Arizona,easternarizonacollege,avryybarratu9s,Avry Ybarra
Feb 12,away,El Paso,L,6-1,6,6,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Eastern Arizona,easternarizonacollege,avryybarratu9s,Avry Ybarra
Feb 12,away,El Paso,L,12-2,12,12,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Eastern Arizona,easternarizonacollege,avryybarratu9s,Avry Ybarra
Feb 16,away,Cochise,L,8-1,8,8,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Eastern Arizona,easternarizonacollege,avryybarratu9s,Avry Ybarra
Feb 16,away,Cochise,L,13-10,13,13,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Eastern Arizona,easternarizonacollege,avryybarratu9s,Avry Ybarra
Feb 19,away,Arizona Western,L,5-2,5,5,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Eastern Arizona,easternarizonacollege,avryybarratu9s,Avry Ybarra
Feb 19,away,Arizona Western,L,4-1,4,4,,,,,,,,,,,,2019,2018-19,div1,Eastern Arizona,easternarizonacollege,avryybarratu9s,Avry Ybarra
Feb 26,home,Glendale,L,6-5,6,6,0,0,0,0,0.0,,,,0.00,,,2019,2018-19,div1,Eastern Arizona,easternarizonacollege,avryybarratu9s,Avry Ybarra
