date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 13  #,home,Kalamazoo Valley,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Sep 13,home,Rend Lake,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Sep 27  #,home,Kirkwood,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Feb 28,home,Waubonsee,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Feb 28,home,Waubonsee,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Mar 1,home,Madison,L,4-1,4,1,3.0,win,20200301_3rmy,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Mar 1,home,Madison,W,4-3,4,3,1.0,win,20200301_hgel,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Mar 7,home,Macomb,W,16-6,16,6,10.0,win,20200307_yze9,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Mar 8,home,ASA New York,W,11-0,11,0,11.0,win,20200308_l3i7,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Mar 8,home,ASA New York,W,4-0,4,0,4.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Mar 9,home,Century,W,12-0,12,0,12.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Mar 10,home,Lansing,L,8-2,8,2,6.0,win,20200310_7kkg,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Mar 10,home,Lansing,W,5-2,5,2,3.0,win,20200310_23c5,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Mar 11,home,Prairie State,W,19-10,19,10,9.0,win,20200311_42de,0,0,0,0,0.0,,,,0.00,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Mar 21,home,Lewis & Clark,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Mar 21,home,Lewis & Clark,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Mar 22,home,Lewis & Clark,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Mar 22,home,Lewis & Clark,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Mar 25,home,Rend Lake,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Apr 1,home,Lake Land,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Apr 3,home,Illinois Central,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Apr 3,home,Illinois Central,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Apr 4,home,Illinois Central,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Apr 4,home,Illinois Central,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Apr 7,home,Kankakee,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Apr 10,home,Danville Area,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Apr 10,home,Danville Area,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Apr 11,home,Danville Area,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Apr 11,home,Danville Area,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Apr 14,home,Kirkwood,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Apr 14,home,Kirkwood,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Apr 15,home,Southeastern,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Apr 17,home,Spoon River,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Apr 17,home,Spoon River,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Apr 18,home,Spoon River,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Apr 18,home,Spoon River,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Apr 21,home,South Suburban,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Apr 25,home,Lincoln Land,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Apr 25,home,Lincoln Land,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Apr 26,home,Lincoln Land,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Apr 26,home,Lincoln Land,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
Apr 28,home,Southeastern,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
May 5,home,Triton,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
May 8,home,Vincennes,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
May 8,home,Vincennes,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
May 9,home,Vincennes,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
May 9,home,Vincennes,,,,,9.0,win,,,,,,,,,,,,,2020,2019-20,div2,Heartland,heartlandcommunitycollege,zebroosu6oo,Zeb Roos
